company,job-title,job-description,level
Patterned Learning AI,Junior Data Scientist,"REMOTE (US/Canada Residing people only, with work permit)Patterned Learning – Junior Data Scientist , FULL-TIME, Salary $100K - $130K a year.About us: The Future of AI is Patterned, a stealth-mode technology startup. Top investors include Sequoia and Anderson Horowitz, founders from Google, DeepMind, and NASA and we’re hiring for almost everything!About The Job RequirementsM.S. or PhD in Data Science/Electrical Engineering/Computer ScienceExperience in machine learning, data science or similar rolesExperience with version control systems, collaborative coding frameworks and scalable engineering tools such as DockerSolid understanding of the theory and practice of machine learning algorithmsExperience building functional prototypes and/or products in PythonDSP or/and timeseries analysis an advantageKnowledge of human physiology and bioelectric or optical sensing techniques is a nice bonusCollaborative approach with strong written and verbal communication skillsEfficient, creative and able to manage multiple projects concurrentlySpecial Benefits You Will LoveFlexible vacation, paid holidays, and paid sick days401(k) with up to 2% employer match (no match)Health, vision, and dental insurance.Schedule: 8 hour shift, Monday to Friday , Time: Flexible, Job Type: Full-time
      

        Show more

        


        Show less",Entry level
"Chemix, Inc.",Machine Learning Research Engineer Internship,"Chemix is seeking a highly-motivated graduate-level machine learning research engineer intern to help develop and expand our internal AI capabilities for battery materials discovery. Our AI platform is the core of Chemix. Though data is first and foremost in any application of AI, it is typically very scarce in materials development. We've designed our entire R&D operation to generate battery materials datasets of unprecedented size and quality. As a machine learning research engineer intern at Chemix, your mission is to work with our machine learning scientists to (i) suggest, prototype, and test new algorithms, and (ii) design and build the machine learning pipelines that turn our data into actionable results. You'll make a fundamental contribution to developing the batteries that will power the electrification revolution in transportation and beyond.As an early employee at a fast-moving startup, we expect you to quickly and creatively solve all kinds of technical problems, including those beyond your core expertise. An ideal candidate is able to learn quickly, is eager to stretch their knowledge of the ML and data software stack, takes pride in the quality of their work, and wants to make a real impact in energy storage technologies for electric transportation.Responsibilities:Suggest, prototype, and test new ML algorithms based on our large materials datasetsDiscover and introduce new ML models, statistical methods, software frameworks, and libraries Contribute code to Chemix's internal codebase (Python)Interface with our data scientists, data/software engineers, and battery engineers Implement best practices for code development and ML-ops, experiment tracking, etcInform the optimization of the R&D process that generates our dataRequirementsIn-progress, or recently completed, MS or PhD in applied machine learning or adjacent field.Experience with core data science, machine learning, and statistics conceptsExperience with the python data ML stack: pandas, numpy, sklearn, pytorch / tensorflowExperience with the fundamentals of ML and software ops: git, testing, CI/CD, experiment tracking, cloud computingClear communication and good people skillsStrong organization and ability to manage parallel projectsNice to have:Previous battery data experienceFamiliarity with experimental chemistry/materials scienceBenefitsStock Option PlanHealth Care Plan (Medical, Dental & Vision)Retirement Plan (401k)Paid Time Off (Vacation, Sick & Public Holidays)Family Leave (Maternity, Paternity)


        Show more

        


        Show less",Internship
,,,
"Enterprise Minds, Inc",Machine Learning Software Engineer,"ML - Handson Tensorflow Dev -ML pipeline and process -Strong python coding skills -Experience in deploying models -API development -Flask or Django experience
      

        Show more

        


        Show less",Entry level
Lockheed Martin,Software Engineer - Early Career,"Description:By bringing together people that use their passion for purposeful innovation, at Lockheed Martin we keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry and truly make Lockheed Martin a great place to work.With our employees as our priority, we provide diverse career opportunities designed to propel development and boost agility. Our flexible schedules, competitive pay, and comprehensive benefits enable our employees to live a healthy, fulfilling life at and outside of work.At Lockheed Martin, we place an emphasis on empowering our employees by fostering innovation, integrity, and exemplifying the epitome of corporate responsibility.Your Mission is Ours.The coolest jobs on this planet… or any other… are with Lockheed Martin Space.Lockheed Martin Space in Littleton, CO is seeking a full-time Early Career Software Engineer. Consolidated Analysis Orchestration Services (CAOS) is the preeminent Geospatial-Intelligence program in the world – over 10,000 intelligence analysts and decision-makers worldwide daily rely on CAOS for critical intelligence and geospatial data management. In addition to meeting today’s critical intelligence mission needs, we are working on evolving exciting future automation and artificial intelligence solutions for the National Geospatial-Intelligence Agency (NGA). We need the best engineers on our team to ensure mission success! Think you have the skills, come join the CAOS Team that builds software for the next generation of geospatial intelligence.Must be a US Citizen ; this position will require a government security clearance. This position is located at a facility that requires special access.Basic Qualifications Acceptable bachelors degree programs will include only science and technology (STEM) related programs such as Computer Science, Systems Engineering, Electrical Engineering, Computer Engineering, Physics, Mathematics etc. Must be a US Citizen ; this position will require a government security clearance. This position is located at a facility that requires special access.Desired SkillsProficiency with one or more of the following software languages: Java, C++, C#. Candidate will have knowledge of basic software practices such as coding standards, unit testing and configuration management, database and System administration. Good communication skills. Strong team player. Candidate will work in a team environment utilizing software methodologies and processes. Familiarity with Agile Development Process a plus. Strong communication skills a results oriented team player, creative thinker and problem-solver and follow all ethical standards of the Lockheed Martin Corporation.Security Clearance Statement: This position requires a government security clearance, you must be a US Citizen for consideration.Clearance Level: TS/SCIOther Important Information You Should KnowExpression of Interest: By applying to this job, you are expressing interest in this position and could be considered for other career opportunities where similar skills and requirements have been identified as a match. Should this match be identified you may be contacted for this and future openings.Ability to Work Remotely: Onsite Full-time: The work associated with this position will be performed onsite at a designated Lockheed Martin facility.Work Schedules: Lockheed Martin supports a variety of alternate work schedules that provide additional flexibility to our employees. Schedules range from standard 40 hours over a five day work week while others may be condensed. These condensed schedules provide employees with additional time away from the office and are in addition to our Paid Time off benefits.Schedule for this Position: 9x80 every other Friday offPay RateThe annual base salary range for this position in Colorado or Washington is $57,800 - $110,800. Please note that the salary information is a general guideline only. Lockheed Martin considers factors such as (but not limited to) scope and responsibilities of the position, candidate's work experience, education/ training, key skills as well as market and business considerations when extending an offer.Benefits offered: Medical, Dental, Vision, Life Insurance, Short-Term Disability, Long-Term Disability, 401(k) match, Flexible Spending Accounts, EAP, Education Assistance, Parental Leave, Paid time off, and Holidays.(Washington state applicants only) Non-represented full time employees: accrue 10 hours per month of Paid Time Off (PTO); receive 40 hours of Granted PTO annually for incidental absences; receive at least 90 hours for holidays. Represented full time employees accrue 6.67 hours of PTO per month; accrue up to 52 hours of sick leave annually; receive at least 96 hours for holidays. PTO is prorated based on hours worked and start date during the calendar year.This position is incentive plan eligible.Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.Join us at Lockheed Martin, where your mission is ours. Our customers tackle the hardest missions. Those that demand extraordinary amounts of courage, resilience and precision. They’re dangerous. Critical. Sometimes they even provide an opportunity to change the world and save lives. Those are the missions we care about.As a leading technology innovation company, Lockheed Martin’s vast team works with partners around the world to bring proven performance to our customers’ toughest challenges. Lockheed Martin has employees based in many states throughout the U.S., and Internationally, with business locations in many nations and territories.Experience Level: 4 yr and up CollegeBusiness Unit: SPACERelocation Available: PossibleCareer Area: Software EngineeringType: Full-TimeShift: First
      

        Show more

        


        Show less",Entry level
,,,
,,,
Holy Grail Inc,Machine Learning Engineer,"Holy Grail developed a direct air carbon capture technology that uses electrons to capture CO2 from the atmosphere. We are looking for proactive candidates who are ready to take ownership and are passionate about creating a sustainable solution to removing excess CO2 from the atmosphere. The ultimate goal of Holy Grail is to contribute to the long-term sustainability of life on Earth.We are looking for a data machine learning engineer to join our team and help bring our modular CO2 scrubbers to market.This role will be located in Mountain View, CA.Requirements: Detail-oriented with a creative approach to science and engineering A high degree of autonomy and independence Intrinsic motivation with a fundamental love of science Ability to learn and adapt quickly Advanced skills with Tensorflow and/or Pytorch Experience with probabilistic models like Gaussian processes and BNNs Experience with active learning for Design of Experiments Experience with different active learning sampling methods Experience in building regression models in large combinatorial spacesResponsibilities: Design and build models for Design of Experiments Design and build multi-target regression models for research and engineering optimization Design and build hyperparameter tuning pipelines for machine learning and deep learning models Collaborate with mechanical engineers, chemical engineers, and design engineers to optimize manufacturing methodsNice to have: Advanced degree in data science or equivalent experience Data engineering experience Computational chemistry and atomistic simulations experience Bioinformatics experience Experience with TensorFlow probability and Pyro Experience with building active learning sampling methods from scratchWhat we offer:You will join a team that is passionate about having an impact on climate change. We care about the optimal way to solve a problem and nurture a culture of creativity and collaboration. We care about quick iterations, minimizing assumptions, and we use emojis to label our chemicals. We work on interesting technical problems and provide support and resources to tackle them.Impact: your contribution will directly impact our technical milestones and you will have full ownership of your projects. We don’t micromanageNo politics: we give you the resources to test all your wildest ideas in hours or days, not months. If there is a chance that something will advance our progress we will test it as soon as possibleOwnership: not only you will own your projects you will also own part of the companyAutonomy: we welcome your independent perspective and encourage you to set and manage your time to achieve our shared goalsFlexibility: we cultivate an informal environment that is more fun and less rigid compared to academia and larger companies
      

        Show more

        


        Show less",Not Applicable
Tech Firefly,Machine Learning Engineer,"Tech Firefly is teaming up with a national financial services company to hire a Machine Learning Engineer. If you have experience building out Machine Learning projects as an engineer, please apply today.This position will require you to work on-site in Austin, TXLong Term Contract PositionPay: $60/hour on W2Requirements Bachelor of Science in Computer Science or a related field Proven experience building out ML projects as a Machine Learning Engineer or similar role Understanding of data structures, data modeling and software architecture Deep knowledge of math, probability, statistics and algorithms Ability to write robust code in Python, Java or R Experience with machine learning frameworks and libraries such as Tensorflow, Pandas, NumPy, Matplotlib or similar Working knowledge of Agile, Iterative development process is essential Preferred Experience in NLU/NLP or large language models Experience working in GCP or AWS clouds Demonstrated ability to work well under pressure in a fast-paced environment Exposure to a regulatory environment (like Banking & Finance or Health care etc.) domain is a plus Hands on experience with DevOps and Continuous Integration tools (Jenkins/Bamboo/GIT etc.) is preferredBenefitsSick DaysFree Life InsuranceMedical Insurance Options
      

        Show more

        


        Show less",Mid-Senior level
Allozymes,Machine Learning Engineer,"Allozymes is a deep tech company based in Singapore. We are revolutionising the way industry uses enzymes for manufacturing chemicals and natural compounds. Our rapid discovery and evolution of custom-designed enzymes enables breakthrough developments for sustainable production of ingredients for pharmaceuticals, cosmetics, chemical, food and beverages.We’re hiring a highly capable Machine Learning Engineer into our Data team. This team is responsible for developing and implementing state-of-the-art approaches for evolving enzymes and microbes to enhance the production of chemicals and natural compounds. The engineer will integrate the development of our cloud-based artificial intelligence platform for enhancing Allozymes’ enzyme optimization capabilities. Working in a highly collaborative and dynamic environment, this role has the opportunity to interact with other scientists, automation and process engineers to achieve these goals. Responsibilities:Contribute to the design and improvement of Allozymes cloud-based AI platform.Scope project requirements, assess data quality, process data and perform feature engineering.Build, train and deploy ML/DL models, using state-of-the-art technologies and proprietary data to accurately perform predictions and generate new, high performing, enzymes.Perform model evaluation and statistical analysis to improve model quality.Enhance the performance and deployment environment of implemented solutions.Qualifications:MS or PhD in mathematics, statistics, computer science, engineering or a related quantitative field with a focus on AI and Machine Learning.2+ years of relevant industry experience.Expertise in building, training and deploying Machine and Deep Learning models.Proficiency in Python.Expertise in using ML/DS specific python libraries (Pandas, Numpy, Scipy, Scikit-learn, PyTorch, Keras).Experience with ML life-cycle management and code/data version control tools.Familiarity working with Cloud computing.Ability to work in a fast-paced, collaborative and cross-functional environment and communicate results effectively to management.Experience with supervised and unsupervised learning algorithms, clustering, feature selection methods, evaluation, dimensionality reduction, Bayesian inference, hyper-parameter tuning and model optimization is a plusExperience with Language models, Encoders, Transformers, Attention, Generative models and GANs is a plusExperience in biology, bioinformatics or computational biology.Experience using AWS/SageMaker is a plusExperience with containers and container orchestration tools is a plusExperience writing production-ready code (version-controlled, scalable, well-documented, testable, deployment-ready) is a plusNumber of Vacancies: 1


        Show more

        


        Show less",Mid-Senior level
,,,
,,,
,,,
Skyways,Software Engineer - Machine Learning (ML/CV/AI),"At Skyways we are building a new form of air transportation. Some people call it the flying car. We believe fully autonomous unmanned aerial vehicles represent a unique opportunity to move things and ultimately people in new, more efficient ways. Our strategy to get there is completely different than the rest of the industry.Skyways is a startup based in Austin TX. We are backed by some of the most respected investors in Silicon Valley including YCombinator. Although we consider ourselves early-stage, we already have vehicles in production and in the hands of paying customers. Come join us and work on a transportation revolution to advance our civilization!Note: most of our jobs are local in Austin TX, with the notable exception of software related roles.We are growing and looking for a ML/CV/AI Software Engineer to join our team.Having a solid math/science foundation is critical for the role, since you'll need to understand and work with flight dynamics and also help support mechanical engineers by writing software for hardware test stands.We are also looking for a candidate who is excited about things that fly, not afraid of tough engineering challenges, and eager and able to learn quickly and work in an extremely fast-paced startup environment.STUDENTS/NEW GRADUATES: This job requires 3 years post graduation experience, new grad/internship openings are posted separately and applying here may misdirect your application for the roles you are qualified for!Responsibilitieswork with more senior engineers to build new ML training pipelines, add features to existing systems, and fix bugs (Python)write software for CV inference at the edge (C++ mostly)go through design review processreason about your decisions based on data (experiments, math/science)maintain a clean codebase by doing code reviews, writing tests, utilizing continuous integrationlearn and promote software engineering best practicesship software to production (i.e. our aircraft but also network-based applications)maintain production systemswork with flight ops to test your software and iterate/improve at high speedRequirementseducation in Computer Science, Computer Engineering or a related field -- a formal education isn't required but you'll be expected to know backend and low-level fundamentals2+ years of experience in ML (CV preferred)familiarity with PyTorch or TensorFlow and training ML modelsfamiliarity with inference (C++ preferred) and performance optimization at the edgeinterest in aerospaceability and willingness to learn a thousand things in a hundred daysbe an awesome and friendly individualbe open minded to learn more about both software best practices and our field (your code will fly, it's a big deal)bonus points if you have experience with software running onboard a vehicle/robotbonus points if you have experience with flight controls / control theory


        Show more

        


        Show less",Not Applicable
MNTN,Machine Learning Engineer,"At MNTN, we've built a culture based on quality, trust, ambition, and accountability – but most importantly, we really enjoy working here. We pride ourselves on our self-service platform and are constantly seeking to improve the user experience for our customers and scale for efficiency. Our startup spirit powers our growth mindset and supports our teammates as they build the future of ConnectedTV. We're looking for people who naturally want to do more, own more, and make an impact in their careers – and we're seeking someone to be part of our next stage of growth.As a Machine Learning Engineer on our Attribution team, you will ideate, train, test, deploy, evaluate and monitor matching systems in a large scale production environment to maximize advertiser goals while respecting consumer privacy. As a core contributor to how we best match ads, you will work with data science, software engineers, product managers, infrastructure teams, and data teams. Relevant experience includes propensity modeling, ranking, predictive modeling, spam detection, clustering, segmentation, and similar.What You'll Do:Use MNTN proprietary and third party data sources to conceive and lead machine learning projects that maximize goals for advertising marketers while protecting consumer privacy. Be a hands-on builder of needed components in software and infrastructure. Become the end to end expert on matching ad opportunities to potential audiences in an ambiguous and privacy-focused ecosphere. Identify opportunities and gaps in data and insights for both internal and external stakeholders. Work with product and engineering teams to create and evaluate your model designs. Lead discussions with other technical and non-technical functions. Investigate critical incidents and provide insights to data ambiguity. What You'll Bring:1-3 years of experience of real-world problem solving related to developing and using machine learning models on large scale data. Advanced degrees in Computer Science, Mathematics, Electrical Engineering, Statistics or similar may be substituted for some years of experience. Experience in SQL, Python, Spark, R, or similar languages. Experience in machine learning libraries and platforms such as scikit-learn, tensorflow, sagemaker, or similar. Written and verbal communication skills to convey complex technical topics to a variety of audiences. MNTN Perks100% remote Open-ended vacation policy with an annual vacation allowanceThree-day weekend every month of the yearCompetitive compensation100% healthcare coverage401k planFlexible Spending Account (FSA) for dependent, medical, and dental careAccess to coaching, therapy, and professional developmentAbout MNTN:MNTN provides advertising software for brands to reach their audience across Connected TV, web, and mobile. MNTN Performance TV has redefined what it means to advertise on television, transforming Connected TV into a direct-response, performance marketing channel. Our web retargeting has been leveraged by thousands of top brands for over a decade, driving billions of dollars in revenue.Our solutions give advertisers total transparency and complete control over their campaigns – all with the fastest go-live in the industry. As a result, thousands of top brands have partnered with MNTN, including, Petsmart, Build with Ferguson Master, Simplisafe, Yieldstreet and National University.


        Show more

        


        Show less",Entry level
,,,
Rose AI,Machine Learning Engineer,"About Rose AIRose AI is a cutting-edge cloud data platform that leverages generative AI to help users find, visualize, and share data. By combining powerful natural language processing and state-of-the-art open-source LLMs, we empower knowledge workers to research at the speed of thought, starting with the finance industry. Our platform simplifies the process of accessing, manipulating, and visualizing data, providing a single source of truth that is fully auditable and easy to use.Job DescriptionWe are seeking a talented and experienced Senior ML/AI Engineer to join our team at Rose AI. You will be responsible for designing, implementing, and optimizing advanced machine learning models to drive the next generation of our platform. You will work alongside a team of passionate engineers and researchers dedicated to transforming the way data is accessed, visualized, and shared.ResponsibilitiesDevelop and implement cutting-edge machine learning and AI algorithms to improve the platform’s performance, scalability, and user experienceCollaborate with cross-functional teams to define and prioritize product requirements, scope, and timelineConduct research to stay up-to-date with the latest ML/AI technologies and industry trendsOptimize existing models and algorithms to enhance performance and efficiencyDevelop and maintain a robust ML/AI pipeline, including data preprocessing, feature extraction, model training, and evaluationEnsure high-quality code by following best practices and conducting thorough code reviewsWork closely with the data team to understand data sources and implement data ingestion and processing solutionsMentor and support junior team members to foster a culture of continuous learning and growthQualificationsBS, MS, or PhD in Computer Science, Engineering, Statistics, or a related field5+ years of experience in machine learning, AI, or a related fieldStrong programming skills in Python and experience with ML/AI frameworks (e.g., TensorFlow, PyTorch, or similar)Expertise in natural language processing, deep learning, and generative modelsFamiliarity with cloud platforms and services (e.g., AWS, GCP, Azure)Experience with data processing tools and libraries (e.g., Pandas, NumPy, Dask)Strong problem-solving skills and the ability to work independently and collaborativelyExcellent communication and interpersonal skillsPreferred Qualifications:Experience in the finance industry and familiarity with financial data sourcesExperience working with large-scale, distributed systemsA proven track record of published research in ML/AI or related fieldsExperience with data visualization tools and libraries (e.g., D3.js, Plotly, or similar)BenefitsCompetitive salary and equity packageComprehensive health, dental, and vision insuranceGenerous vacation and holiday policyProfessional development and growth opportunitiesCollaborative and inclusive work environmentHow To ApplyIf you are a talented and driven individual with a passion for revolutionizing the way data is accessed and visualized, we would love to hear from you. To apply, please submit your resume, a cover letter detailing your relevant experience, and any links to your GitHub, research publications, or other examples of your work.Rose AI is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.Please note that this job description is not designed to cover or contain a comprehensive listing of activities, duties, or responsibilities required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice.


        Show more

        


        Show less",Entry level
Meetup,Machine Learning Engineer (Remote),"Getting together with real people in real life makes powerful things happen. Side hustles become careers, ideas become movements, and chance encounters become lifelong connections. Meetup brings people together to create thriving communities. Show up. Change lives.Our benefits include:Flexible Paid Time Off16 weeks of paid family leave + option for additional unpaid leave15 Company holidaysMonthly wellness stipendAnnual learning and development budget401K with employer matchEvery year, millions of people RSVP to an eclectic variety of Meetups around the world. Activity on Meetup is growing faster than ever and by studying it, we're learning how to help members discover the groups and events that are right for them -- sparking new ways to make their worlds come alive than ever before. We are a collaborative and dedicated team seeking machine learning engineers to join us in designing and building the future vision of Meetup.What you'll do:You imagine a world more easily connected, where people come together in real life, meet, and do more of the things that empower personal growth through real human connections. We are looking to add engineers to our machine learning team to:Use machine learning to improve Meetup's search, recommendation, and notification systemsDevelop, optimize, and maintain machine learning systems through their entire product lifecycleCollaborate with product and design to leverage data and algorithms to improve user experienceRecruit and present on behalf of Meetup at technical conferences and Meetup eventsYou have:Bachelor's degree in Computer Science, Engineering, Statistics or related STEM field3+ years of work/educational experience with NLP, recommendations, or predictionsContributed to a large codebase in Python, Scala, or JavaHands-on experience using machine learning frameworks to robustly build, validate, test, and monitor search models (ElasticSearch, LogStash, Kibana)Implement machine learning algorithms in cloud (AWS) and horizontally scalable environments (MapReduce, Hadoop, Spark)Experience with both relational and NoSQL (DynamoDB, Redis) databases and RESTful APIsMeetup employees are bold, supportive, and passionate about enabling people coming together and creating the future of real community; a future where people embrace their differences and similarities, show up, do things, and turn to each other to improve their lives. We care about moving fast, real-world change, and proud to be an equal opportunity employer committed to hiring and developing diverse, dynamic teams in a safe and inclusive environment.The pay range for this position is between $95,000 - $115,000/year; however, base pay offered may vary depending on job-related knowledge, skills, candidate location, and experience. This role can be located anywhere in the US and Canada.


        Show more

        


        Show less",Entry level
,,,
Curai Health,Machine Learning Engineer (Remote),"Our mission at Curai is to make high-quality healthcare accessible to all. We are fulfilling this audacious mission by building a scalable virtual-first primary care service that provides patients with high-quality care anytime, anywhere, from any device, at a very affordable price, by blending high-touch clinical care and artificial intelligence.Our company is remote-first and we consider candidates across the United States.Machine Learning at CuraiWe are looking for a Senior ML Engineer to join the machine learning team at Curai. Our team is responsible for Curai’s ML/automation technology and drives the strategy: ML as part of the physician care team will drastically reduce the cost and increase the efficiency of providers. Your work will have a tremendous direct impact on both provider and patient-facing ML-augmented applications, thereby providing low-friction, high-quality care to patients of Curai Health.We are primarily a text-based service and NLP is at the core of our ML work. With recent advances in large language models, we are seeing a tremendous acceleration in capabilities. A non-trivial part of our work involves appropriately leveraging and building on top of these models thoughtfully (and with scaffolding) to our use cases and backing them up with a sound automated evaluation. In addition, we use the in-house deidentified data as robust feedback data for continuously improving the ML models.We are excellent collaborators, within our team and across teams with product owners, engineers, and clinicians to deliver automated products for doctors and patients. A successful candidate will own and help engineer end-to-end, AI/ML-powered automated systems in service of better health outcomes at lower costs.Who You AreNone of these individually are hard requirements, but they do describe the type of folks that we think would be most effective and happy at Curai. You…Are a self-starter and have a growth mindsetHave an ownership mentalityEnjoy tackling complex problems in a scientific and data-driven wayThrive in ambiguity and love tackling complex problems that span multiple systemsEnjoy thinking through trade-offs with mindfulness of near-term needs and Curai’s long-term strategyAre collaborative and appreciate working with people with diverse expertiseWhat You’ll DoDesign, build, deploy, and improve machine learning models, including those that are based on large language models. These models are used in our patient and physician-facing product features and developed in collaboration with our clinical innovation, research, engineering, and design teamsDesign offline and online evaluations to test ML product features, and perform data-driven analysis of the results to find actionable insightsEnable rapid and rigorous scientific innovation by a multidisciplinary team of Curai clinicians, engineers, and researchers, through platform, tools, and documentation.Participate in interviewing diverse talent to build and grow a strong ML engineering teamWhat You’ll Need“End-to-end” experience building ML production systems: Along with strong ML fundamentals, you will need exposure to the entire lifecycle of machine learning production systems, such as data processing, modeling, deployment, monitoring, maintenance, and improving the models over time using feedback loopsExperience in natural language processing applications""Product sense"" or intuition on what to build: With guidance, you will need to be able to translate product intuition into data-driven hypotheses that result in impactful machine learning/engineering solutionsStrong communication skills: This role involves collaboration with product, engineering, clinical, and research teams. Understanding the mental models of the audience and communicating ideas crisply to this diverse set of stakeholders will be a vital part of the role. You should be comfortable leading cross-functional machine learning product initiatives, from conception to successful product outcomes2+ years of industry experience in ML/NLP including building production systemsThe annual base salary range for this position is between $150,000 - $200,000. Stock grants also play a key part in any offer, they increase your overall compensation package significantly based on company success. Please note that the base salary range is a guideline, and individual total compensation will vary based on factors such as qualifications, skill level, competencies, and work location.What We OfferCulture: Mission driven talent with great colleagues committed to embodying our values, collaborating closely, and driving performanceWellness: Unlimited PTO, flexible working hours, and remote working optionsBenefits: Excellent medical, dental, vision, flex spending plans, and paid parental leaveFinancial: 401k plan with employer matchingCurai Health is a startup with a small, but world-class team from high tech companies, AI researchers, practicing physicians, to team members from non-traditional career paths and backgrounds. We also have research partnerships with leading universities across the country and access to medical data that facilitates research in this space. We are a highly collaborative, data-driven team, focused on delivering our mission with funding from top-tier Silicon Valley investors including Morningside, General Catalyst, and Khosla Ventures.At Curai Health, we are highly committed to building a diverse and inclusive environment. In keeping with our beliefs and values, no employee or applicant will face discrimination or harassment based on race, color, ancestry, national origin, religion, age, gender, marital domestic partner status, sexual orientation, gender identity, disability status, or veteran status. To promote an equitable and bias-free workplace, we set competitive compensation packages for each position and do not negotiate on our offers. We are looking for teammates that are mission-driven, embody our core values, and appreciate our transparent approach.
      

        Show more

        


        Show less",Not Applicable
Constructor,Machine Learning Engineer: Recall Team (Remote),"About UsConstructor.io powers product search and discovery for some of the largest retailers in the world. We serve billions of requests every week, and you’ve probably seen our results somewhere and used our product without knowing it. We differentiate ourselves by focusing on metrics over features, and reinventing search and discovery from the ground up as a machine learning challenge with the specific goal of improving metrics like revenue. We’re approximately doubling year over year despite the market slow down and have customers in every eCommerce vertical. We’re a passionate team of technologists who love solving problems and want to make our customers’ and coworkers’ lives better. We value empathy, openness, curiosity, continuous improvement, and are excited by metrics that matter. We believe that empowering everyone in a company to do what they think is best can lead to great things.Recall team are new in Constructor and we're plan to boost business KPIs, help clients to improve their catalogs with ML and make our DS part more transparent for our customers.Challenges you will tackleBuild and deploy robust ML systems for search.Collaborate with technical and non-technical business partners to develop analytical dashboards that describe the impact of ML algorithms to stakeholders.Improve business KPIs by using new techniques/models and validating hypotheses.Make whole system more transparent for our customer.About YouYou are excited about using ML to build a performant and practical search system for 100M+ requests per day.You excel at Python, at least one ML/DL framework (we're using torch), have proficiency with any variant of SQL, and feel comfortable with the big data stack like Spark, Presto/Athena & Hive.You have delivered production ML systems and conducted A/B tests to validate their value.You are an excellent communicator with the ability to translate intuition into data-driven hypotheses that result in engineering solutions that bring significant business valueYou love to work on performance optimization such as increasing result quality and improving code performanceRequirementsExcellent skills delivering and communicating business valueProficiency with Python, SQL, and the big data stack for end-to-end ML product developmentComprehensive knowledge of classical machine learningExperience with deep learningSkills designing, conducting, and analyzing A/B testsStrong knowledge of data structures, algorithms and their trade-offsA proven track record of software architecture and design skillsExperience with a public cloud like AWS, Azure, or GCPExperience with Rust (or C/C++) will be huge plusThe compensation range for this position is between a base range of 90-110K USD + stock options + stipends.BenefitsUnlimited vacation time: we strongly encourage all of our employees take at least 3 weeks per yearA competitive compensation package including stock optionsCompany sponsored US health coverage (100% paid for employee)Fully remote team - choose where you liveWork from home stipend! We want you to have the resources you need to set up your home officeApple laptops provided for new employeesTraining and development budget for every employee, refreshed each year Parental leave for qualified employeesWork with smart people who will help you grow and make a meaningful impactDiversity, Equity, and Inclusion at ConstructorAt Constructor.io we are committed to cultivating a work environment that is diverse, equitable, and inclusive. As an equal opportunity employer, we welcome individuals of all backgrounds and provide equal opportunities to all applicants regardless of their education, diversity of opinion, race, color, religion, gender, gender expression, sexual orientation, national origin, genetics, disability, age, veteran status or affiliation in any other protected group.
      

        Show more

        


        Show less",Mid-Senior level
