company,job-title,job-description,level
Mujin,Computer Vision Engineer (USA),"Mujin's new US office is expanding rapidly, and to sustain that growth we're building a whole new branch of our world-class computer vision team.As a Computer Vision Engineer, you will be a part of the Mujin R&D team, focusing on the algorithmic design, development, and deployment of computer vision applications for high-speed recognition. You will work directly with and expand on the world’s first 3D vision system for factory automation and logistics solutions.You will work directly with global leaders in applied computer vision, solving the kind of problems that haven't even been asked on Stack Overflow yet -- let alone answered.ResponsibilitiesSolve cutting-edge scientific and technical challenges related to recognition and pose estimation of a very wide variety of objects in challenging scenariosAnalyze and evaluate state-of-the-art algorithms related to detection and pose estimation, from both academic and industrial research, and implement and enhance them in a production environmentDesign, develop and evaluate the performance of highly scalable and accurate real-time computer vision applications in Python and C/C++Perform detailed tests, carry out performance analysis on algorithms, and use continuous integration tools to finely enhance the rapidly deployed algorithmsMinimum RequirementsGraduating/graduated from Computer Science or relevant faculty with a BS, MSc or Ph.DBS or MS with computer vision experience, or Ph.D. in Computer Vision related topicsAbility to develop applications and tools in Python and/or C++Technical communication skills in English (reading and writing)Preferred Experience3D pose estimation of textured and texture-less objects in cluttered scenesExtensive Python and C++ development experienceBroad experience with computer vision librariesMathematical backgroundPrevious contributions to open source projectsIt would be amazing if you have experience in: object tracking, SLAM, computer graphics, augmented reality, machine learning, or robotics projectsAbout The RoleYou'll work directly with researchers from the world’s top-tier universities and labs in robotics, computer vision, and image and signal processing. The team includes Ph. D. and MSc grads from Carnegie Mellon, Stanford, and more. Mujin has the most active real-world deployments of industrial computer vision systems. That means you won't be working in a vacuum--you'll have access to the largest set of customer feedback data in this industry globallyOur computer vision algorithms are robust enough to run on 24/7 systems, handling thousands of items per customer, for diverse customers and applications. The challenges of enlarging its capabilities toward more autonomy, scalability, and diversity of applications mean you will never stop learning at MujinWe're a well-established startup entering a global scale-up phase. That means we have enough structure so you can focus on computer vision, but not so much structure that you can't spread your wings. Come grow with us!If you would like to apply real-time computer vision algorithms to robotics and join the industrial automation revolution, this role is for you!Check out our blog for more information about Mujin's work culture! You can meet our dual-Ph. D. Computer Vision team manager, Jeronimo, here.
      

        Show more

        


        Show less",Not Applicable
Applied Intuition,Software Engineer - New Grad,"About AppliedAutonomy is one of the leading technological advances of this century that will come to impact our lives. The work you'll do at Applied will meaningfully accelerate the efforts of the top autonomy teams in the world. At Applied, you will have a unique perspective on the development of cutting-edge technology while working with major players across the industry and the globe.Applied Intuition provides software solutions to safely develop, test, and deploy autonomous vehicles at scale. The company's suite of simulation, validation, and drive log management software enables development teams to create thousands of scenarios in minutes, run simulations at scale, and verify and validate algorithms for production deployment. Headquartered in Silicon Valley with offices in Los Angeles, Detroit, Washington, D.C., Munich, Stockholm, Seoul, and Tokyo, Applied consists of software, robotics, and automotive experts with experiences from top global companies. Leading autonomy programs and 17 of the top 20 global OEMs use Applied's solutions to bring autonomy to market faster.About The RoleWe are looking for bright engineers interested in designing elegant solutions to difficult problems in the autonomy space. Our software engineers work across our suite of products, tackling a variety of full-stack, infrastructure, robotics, and graphics challenges. At Applied, we encourage engineers to take ownership over technical and product decisions, closely interact with users to collect feedback, and contribute to a thoughtful, dynamic team culture.At Applied you will:Work across our entire stack to develop new products, features, and tools for our customers' autonomy development workflowsHave an unparalleled opportunity to work with domain experts across a variety of fields: infrastructure, robotics, and graphics engineers, as well as startup veteransCarve out your own area of expertise and influence product decisionsCollaborate with other members in the autonomy ecosystem and learn about different approaches to solving core issues in autonomyWe're looking for someone who:Is a self-starter and can quickly become comfortable with new technical toolsDesigns efficient and effective solutions to a wide range of engineering challengesTakes initiative in a fast-paced environmentNice to have:Working knowledge of frontend, API layer, database ORM, containerization, or cluster orchestration frameworks (such as React, GraphQL, SQLAlchemy, Docker, or Kubernetes)Experience working with simulation tools, modeling physical problems, or using robotics middleware (such as ROS)Don't meet every single requirement? If you're excited about this role but your past experience doesn't align perfectly with every qualification in the job description, we encourage you to apply anyway. You may be just the right candidate for this or other roles.Applicants will be required to be fully vaccinated against COVID-19 upon commencing employment. Reasonable accommodations will be considered on a case-by-case basis for exemptions to this requirement in accordance with applicable federal and state law. Applicants should be aware that for external-facing roles that involve close contact with Company employees or other third parties on the Company's premises, accommodations that involve remaining unvaccinated against COVID-19 may not be deemed reasonable. The Company will engage in the interactive process on an individualized basis taking into account the particular position.


        Show more

        


        Show less",Entry level
Verneek,Machine Learning Engineer,"Do you want to be part of the core team for building the next one-of-a-kind tech companies that can potentially change your career's trajectory?! We are striving to build the future of decision-making at Verneek. Come join us!If you are fed up with how little impact you are making at your current job despite all the hard work, if you are bored with your job where you cannot learn or innovate anymore, Verneek could be a perfect opportunity for you: a new deep-tech AI startup, where you'd get to learn, innovate, and leave your mark every single day.We are looking for a stellar & highly ambitious machine learning engineer as one of the first employees to help build complex AI/NLP models supporting the Verneek AI platform! You'll get to work on fundamental AI research problems, but all grounded within the scope of our particular AI platform. It'll be all much more rewarding and influential than working on narrow AI benchmarks! :)Every day, you'll get to solve very unique, highly complex, and socially impactful problems. This is an early-stage startup, so we'll be moving super-fast and there will be no legacy obstacles on your way to make a significant impact. Whatever you do every hour of every day counts!!ResponsibilitiesImplement, scale, and maintain complex AI/NLP models supporting the Verneek AI platformRequirementsMINIMUM QUALIFICATIONS BSc. degree in Computer Science or related fields3+ years of experience with Python3+ years hands-on experience developing architectures with machine learning frameworks such as Tensorflow/PyTorchDemonstrated AI/NLP engineering skillset through having deployed largescale AI/NLP systems to productionWork authorization in the USA at the time of hireContinuing work authorization during employment can be sponsored by VerneekPreferred QualificationsMSc. degree in Computer Science or related fieldsExperience in Natural Language Understanding, Dialogue Systems, Semantic Parsing, Transfer Learning and learning with limited dataBenefitsMedical, dental, vision, disability, and life insurance401K matching contributionsFlexible PTOCareer growth support through sponsoring learning opportunities and mentorshipAbout VerneekVerneek is an early-stage deep-tech AI startup, based in NYC, founded by a team of leading AI research scientists and backed by a group of world-renowned business and AI leaders. Verneek recently closed its first round of financing and is now hiring its first ten employees, with tremendous growth & leadership opportunities.Verneek MissionQuintillion bytes of data get generated every day!! Leveraging this data for data-informed decision-making for societal, personal, and business matters is more viable and crucial than ever. Verneek's mission is to enable anyone to make data-informed decisions, be personal or business, without needing to have any technical background.Verneek CultureYou can get a visual sense of our culture here: https://www.verneek.com/culture.It’s often hard to put “culture” into words. We all absolutely love what we do, care about each other, share all sorts of meals together, celebrate all kinds of events together, and work tirelessly with the excitement of making a difference through technical innovation. We are enjoying the journey, and going through all the ups and downs together.We are building a truly different kind of a company where we put the well-being, career growth, and overall happiness of our team as our north star, through which we can deliver on our highly ambitious mission. We are determined to make sure that every individual’s career and life goals will be well aligned with their role at Verneek. We are striving to hit a balance between each employees’ personal growth and their productivity in their role. We firmly believe that everyone can hit their productivity stride when they are learning and growing every single day, working towards meaningful goals; which is the case at Verneek.We are just getting started! The initial core Verneek team will be playing a crucial role in shaping the culture of the company moving forward. We are looking for highly ambitious individuals who can take the lead in driving various aspects of the company, and help us shape its lasting culture.
      

        Show more

        


        Show less",Mid-Senior level
Wayve,Machine Learning Engineer,"WHO ARE WE?Our team is the first in the world to use autonomous vehicles on public roads using end-to-end deep learning, computer vision and reinforcement learning. Leveraging our multi-national world-class research team we're focusing on using less data to learn more intelligent algorithms to bring autonomy for everyone, everywhere. We aim to be the future of self-driving cars, not vehicles that are told how to drive through hand-coded rules and maps, but ones which learn from experience and data.WHERE YOU'LL HAVE AN IMPACTWe're looking for bold, talented and creative people to join our journey in developing next-generation autonomous vehicles. We're a growing start-up, building our first cohort of engineers and you can be at the heart of this!We are looking for ML Engineers to help productionize an end-to-end self driving neural network for autonomous driving. You'll be working closely with Platform and Research teams to integrate, test and scale ML features for production. Productionizing and scaling our ML models by working across Data, Validation, Platform and Research is a core component of this role and why we need you!What You'll Bring To WayveExperience in shipping ML features and in applied researchPassion to take research ideas to productionGood grasp of machine learning literatureExperience in working in platform teams and working with research teamsGood insight into the training, validation, testing and metrics for deep learning features/modelsAbility to write high quality, well-structured and tested Python codeSolid experience working with concurrent, parallel and distributed computingComfortable working with and visualising huge data setsKnowledge of computing fundamentals - what makes code fast, secure and reliableBS or MS in Machine Learning, Computer Science, Engineering, or a related technical discipline or equivalent experienceWhat We Offer YouAttractive compensation with salary and equityImmersion in a team of world-class researchers, engineers and entrepreneursA unique position to shape the future of autonomous driving and to tackle the biggest challenge of our timeBespoke learning and development opportunitiesRelocation support with visa sponsorshipFlexible working hours - we trust you to do your job well, at times that suit you and your teamPrivate on-site chef, in-house bar, lots of socials, and more!Wayve is built by people from all walks of life. We believe that it is our differences that make us stronger, and our unique perspectives and backgrounds that allow us to build something different. We are proud to be an equal opportunities workplace, where we don't just embrace diversity but nurture it - so that we all thrive and grow.


        Show more

        


        Show less",Entry level
Hayden AI,Machine Learning Engineer,"Welcome to Hayden AI, where the future is ours to make. From bus lane and bus stop enforcement to digital twin modeling and more, our clients use our mobile perception system to speed up transit, make streets safer, and create a more sustainable future.Led by experts in AI, computer vision, data science, transportation, and government technology, Hayden AI is pioneering real world problem solving powered by AI and machine learning.Our mobile perception platform is currently utilized by New York City's MTA for automated bus lane enforcement. We recently raised $20 million in Series A funding and have been featured in Bloomberg CityLab, Forbes, Smart Cities Dive, and Politico.Come join us, and help us build a vision-based data platform for smart enforcement and smart cities with our six core values in mind:Customer FocusPassionCollaborationEmpowermentTransparencyIntegrityMachine Learning EngineerSummary Of ResponsibilitiesThis role will work with the data generated from perception algorithms to create insights and fine tune our perception system. You will access databases to create local datasets. Analyze the data to understand the performance and problems with the current solutions Develop custom data models and algorithms to apply to improve our decision making pipelines. Coordinate with different functional teams (cloud /device) to implement models and monitor outcomes. Present findings to the company so that insights can be acted on across the company to improve performanceUse data visualization tools to present findings in easy to understand ways to make improvements to the current system. Summary of Qualifications:Strong data science and traditional ML skills (SVM, Random Forest etc.)Strong problem solving skills with an emphasis on product development. Self led and excited to dig into the data to find issues and insights. Python, Pandas (C++ or Go experience is a bonus). Understanding of computer vision and deep learning. SQL/Database access experience. Experience working with geospatial data is a plus. Compensation89,000-200,000 Base Salary Considerable equity package Extensive wide ranging health benefits Company wide bonus program401k with match programThere are endless learning and development opportunities from a highly diverse and talented peer group, including experts in a wide range of fields (AI, Computer Vision, Government Contracting, Systems & Device Engineering, Operations, Communications, and more)!Just a few of our perks include:Options for 100% company paid medical, dental, and vision coverage for employees and dependents (for US employees)Flexible Spending Account (FSA) and Dependent Care Flexible Spending Account (DCFSA)Life, AD&D, Short and Long Term Disability InsuranceAflac Critical Illness, Accident Insurance & Hospital Indemnity InsuranceMetLife Legal Plan(s) & Pet InsuranceFarmers GroupSelect Auto & Home Insurance401(k) with 3% company matchingProfessional development reimbursementWellness stipendsUnlimited PTORemote work opportunitiesHome office & technology reimbursementDaily catered lunches in our Oakland officeHayden AI is committed to creating a diverse and inclusive environment that fosters learning from each other. We celebrate people of diverse backgrounds, experiences, abilities, and perspectives. We are an equal opportunity employer and are committed to providing a work environment free of harassment and discrimination. Hayden AI is also committed to working with and providing reasonable accommodations to individuals with disabilities. Please let your recruiter know if you need an accommodation at any point during the interview process.To all recruitment agencies: Hayden AI does not accept agency resumes. Please do not forward resumes to our jobs alias, Hayden AI employees or any other company location. Hayden AI is not responsible for any fees related to unsolicited resumes.Privacy Policy
      

        Show more

        


        Show less",Entry level
,,,
Tech Firefly,Machine Learning Engineer,"Tech Firefly is teaming up with a national financial services company to hire a Machine Learning Engineer. If you have experience building out Machine Learning projects as an engineer, please apply today.This position will require you to work on-site in Austin, TXLong Term Contract PositionPay: $60/hour on W2Requirements Bachelor of Science in Computer Science or a related field Proven experience building out ML projects as a Machine Learning Engineer or similar role Understanding of data structures, data modeling and software architecture Deep knowledge of math, probability, statistics and algorithms Ability to write robust code in Python, Java or R Experience with machine learning frameworks and libraries such as Tensorflow, Pandas, NumPy, Matplotlib or similar Working knowledge of Agile, Iterative development process is essential Preferred Experience in NLU/NLP or large language models Experience working in GCP or AWS clouds Demonstrated ability to work well under pressure in a fast-paced environment Exposure to a regulatory environment (like Banking & Finance or Health care etc.) domain is a plus Hands on experience with DevOps and Continuous Integration tools (Jenkins/Bamboo/GIT etc.) is preferredBenefitsSick DaysFree Life InsuranceMedical Insurance Options
      

        Show more

        


        Show less",Mid-Senior level
Hayden AI,"Geometric Computer Vision, Engineer","Welcome to Hayden AI, where the future is ours to make. From bus lane and bus stop enforcement to digital twin modeling and more, our clients use our mobile perception system to speed up transit, make streets safer, and create a more sustainable future.Led by experts in AI, computer vision, data science, transportation, and government technology, Hayden AI is pioneering real world problem solving powered by AI and machine learning.Our mobile perception platform is currently utilized by New York City's MTA for automated bus lane enforcement. We recently raised $20 million in Series A funding and have been featured in Bloomberg CityLab, Forbes, Smart Cities Dive, and Politico.Come join us, and help us build a vision-based data platform for smart enforcement and smart cities with our six core values in mind:Customer FocusPassionCollaborationEmpowermentTransparencyIntegrityResponsibilities:As the Geometric Computer Vision Engineer you will need to develop computer vision algorithms for object detection, tracking, and classifications that are robust to lighting and weather changes. This work requires that you collaborate with state estimation engineers and assist in developing powerful feature detectors/ descriptors and large-scale 3D maps. Furthermore, it is expected that you stay organized and communicative with others to ensure that goals and objectives are being met on time. To guarantee the consistency of projects, you will participate in end-to-end development and training in Cloud to optimize development on embedded platforms.Required Qualifications:3-5+ years' significant industry experience and/or publications at venues such as ICRA, RSS, IROS, or CVPR in one or more areas- Image Processing Geometric Computer Vision Deep Learning (ideally CNNs) Classical machine learning such as SVM, decision trees, boosting, graphical models, sequential prediction, or sampling methodsStrong C++ programming and software design skillsFamiliarity with a deep learning framework such as PyTorch, TensorFlow, Caffe, or TheanoBS, MS, or PhD in Robotics, Machine Learning, Computer Science, Electrical Engineering, a related field, or equivalent experienceDesired Qualifications: Experience deploying CV/ML in a robot or real-time applicationUnderstanding of optimization of DL models and deployment on embedded platforms such as the Nvidia JetsonExperience in designing large-scale machine learning pipelinesCompensation:90,000-220,000Considerable equity package Extensive wide ranging health benefits Company wide bonus program401k with match programThere are endless learning and development opportunities from a highly diverse and talented peer group, including experts in a wide range of fields (AI, Computer Vision, Government Contracting, Systems & Device Engineering, Operations, Communications, and more)!Just a few of our perks include:Options for 100% company paid medical, dental, and vision coverage for employees and dependents (for US employees)Flexible Spending Account (FSA) and Dependent Care Flexible Spending Account (DCFSA)Life, AD&D, Short and Long Term Disability InsuranceAflac Critical Illness, Accident Insurance & Hospital Indemnity InsuranceMetLife Legal Plan(s) & Pet InsuranceFarmers GroupSelect Auto & Home Insurance401(k) with 3% company matchingProfessional development reimbursementWellness stipendsUnlimited PTORemote work opportunitiesHome office & technology reimbursementDaily catered lunches in our Oakland officeHayden AI is committed to creating a diverse and inclusive environment that fosters learning from each other. We celebrate people of diverse backgrounds, experiences, abilities, and perspectives. We are an equal opportunity employer and are committed to providing a work environment free of harassment and discrimination. Hayden AI is also committed to working with and providing reasonable accommodations to individuals with disabilities. Please let your recruiter know if you need an accommodation at any point during the interview process.To all recruitment agencies: Hayden AI does not accept agency resumes. Please do not forward resumes to our jobs alias, Hayden AI employees or any other company location. Hayden AI is not responsible for any fees related to unsolicited resumes.Privacy Policy
      

        Show more

        


        Show less",Entry level
"Chemix, Inc.",Machine Learning Research Engineer Internship,"Chemix is seeking a highly-motivated graduate-level machine learning research engineer intern to help develop and expand our internal AI capabilities for battery materials discovery. Our AI platform is the core of Chemix. Though data is first and foremost in any application of AI, it is typically very scarce in materials development. We've designed our entire R&D operation to generate battery materials datasets of unprecedented size and quality. As a machine learning research engineer intern at Chemix, your mission is to work with our machine learning scientists to (i) suggest, prototype, and test new algorithms, and (ii) design and build the machine learning pipelines that turn our data into actionable results. You'll make a fundamental contribution to developing the batteries that will power the electrification revolution in transportation and beyond.As an early employee at a fast-moving startup, we expect you to quickly and creatively solve all kinds of technical problems, including those beyond your core expertise. An ideal candidate is able to learn quickly, is eager to stretch their knowledge of the ML and data software stack, takes pride in the quality of their work, and wants to make a real impact in energy storage technologies for electric transportation.Responsibilities:Suggest, prototype, and test new ML algorithms based on our large materials datasetsDiscover and introduce new ML models, statistical methods, software frameworks, and libraries Contribute code to Chemix's internal codebase (Python)Interface with our data scientists, data/software engineers, and battery engineers Implement best practices for code development and ML-ops, experiment tracking, etcInform the optimization of the R&D process that generates our dataRequirementsIn-progress, or recently completed, MS or PhD in applied machine learning or adjacent field.Experience with core data science, machine learning, and statistics conceptsExperience with the python data ML stack: pandas, numpy, sklearn, pytorch / tensorflowExperience with the fundamentals of ML and software ops: git, testing, CI/CD, experiment tracking, cloud computingClear communication and good people skillsStrong organization and ability to manage parallel projectsNice to have:Previous battery data experienceFamiliarity with experimental chemistry/materials scienceBenefitsStock Option PlanHealth Care Plan (Medical, Dental & Vision)Retirement Plan (401k)Paid Time Off (Vacation, Sick & Public Holidays)Family Leave (Maternity, Paternity)


        Show more

        


        Show less",Internship
Yakoa,Machine Learning Engineer,"We’re looking for people who want to build for the future of Web3. You’ll be building customer-facing products that help shape the way intellectual property is processed and handled.ResponsibilitiesTrain and deploy deep learning models to power Yakoa’s intellectual property tracing capabilities.Own the implementation of capabilities by taking responsibility from inception to deployment.Uphold our high engineering standards by bringing consistency and repeatability to the training, evaluation, and deployment processes.Mentor software engineers while serving as technical lead, contributing to and directing the execution of complex projectRequirements5+ years working as a machine learning engineer or researcher.Experience managing model deployment pipelines on cloud services like AWS.Familiarity with state-of-the-art deep learning models across computer vision and natural language processing.Proficiency in Python, and PyTorch.Exceptional candidates also haveExperience with Web3 toolingB2B software design experienceBenefitsUnlimited PTO.Competitive compensation packages.Remote friendly & flexible hours.Wellness packages for mental and physical health.No crypto or Web3 experience? No problem! We’ll help coach you and cover any costs for educational materials for your growth.


        Show more

        


        Show less",Mid-Senior level
Stout Systems,Machine Learning Engineer - Medical Images (3909-W),"We are searching for an engineer with medical image analysis experience as well as experience in ML (Machine Learning), DL (Deep Learning) and Computer Vision to join a fast-growing AI company that is addressing real-world challenges in the Health Care industry.Our client has beautiful offices in downtown Ann Arbor. Employees are well compensated, promoted from within and taught new programming languages, techniques and disciplines as part of their jobs. The culture is relaxed. The PTO is generous.The ideal candidate has worked on a commercial product and has had their work released to customers.LOCATIONAnn Arbor MichiganSince this role deals with Personal Health Information, candidates are required to perform the majority of their work onsite.At this time, our client is not able to accommodate any type of work visa other than TN Visas.Compensation$90K to $130K (potentially higher for an excellent-fit candidate). Excellent, comprehensive benefits.Some relocation assistance available for a highly qualified candidate.EDUCATIONComputer Science or engineering degreeRequired Skills For Machine Learning ScientistMinimum of 3 years' commercial experience using machine learningProficiency with Python development.Solid experience with Image Analysis (preferably x-ray images)Experience with data noise removal, data augmentation, dataset truthing and constructionExpertise in visualizing and manipulating large datasetsProficiency with a deep learning library (e.g., PyTorch, TensorFlow, or Keras) and deployment of models across languages a plusResponsibilities In This Role May IncludeUnderstanding business objectives and developing models that help to achieve them, along with metrics to track progressAnalyzing deep learning algorithms that could be used to solve a problem and ranking them by their success probabilityExploring and visualizing data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the real worldVerifying data quality and/or ensuring it via data cleaningDefining validation strategiesTraining models and tuning hyperparametersAnalyzing errors of the model and designing strategies to overcome themTAGSMachine Learning | ML | Deep Learning | DL | Computer Vision | Image Analysis | Java | Python | PyTorch | TensorFlow | Keras | 3909-WPlease submit resume and cover letter to recruit@stoutsystems.com with the job title/number in the email.We have a bunch of technology jobs available! View more jobs at https://www.stoutsystems.com/jobsWe host free career webinars every week at https://www.stoutsystems.com/eventsRequirementsEDUCATIONComputer Science or engineering degreeResponsibilities In This Role May IncludeUnderstanding business objectives and developing models that help to achieve them, along with metrics to track progressAnalyzing deep learning algorithms that could be used to solve a problem and ranking them by their success probabilityExploring and visualizing data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the real worldVerifying data quality and/or ensuring it via data cleaningDefining validation strategiesTraining models and tuning hyperparametersAnalyzing errors of the model and designing strategies to overcome themBenefitsCOMPENSATION$90K to $130K (potentially higher for an excellent-fit candidate). Excellent, comprehensive benefits.Some relocation assistance available for a highly qualified candidate.
      

        Show more

        


        Show less",Mid-Senior level
,,,
LVIS,Machine Learning Engineer - Mlops,"LVIS is a leader in cutting edge neural information analysis technology that decodes brain networks and provides visualizations assisting neurological disease diagnosis. LVIS owns patented technologies and our team includes leaders with strong expertise in neuroscience and engineering. LVIS has been selected to be a member of the Stanford StartX community and the NVIDIA inception program. We are an international team with our headquarter located in Palo Alto, California, USA and an office in Gangnam, Seoul, South Korea. We are looking for talented individuals to join us in transforming the neurology health care industry.ResponsibilitiesDeep learning model deployment for medical web applications.Machine learning system stability testing and optimization.Model compression with pruning, quantization and distillation.Collaborate with data scientists and software engineers to optimize deep learning model performance.RequirementsMinimum Required QualificationsMS or PHD in Computer Science, Statistics, Electrical Engineering, Applied Math, and other similar fields.Deep understanding of the machine learning algorithms and systems, especially convolutional neural networks.Proficient in python and python machine learning packages, such as numpy, scikit learn, pytorch, keras, etc.Preferred To HaveHands-on experience of model deployment in the cloud (AWS, Azure or GCP).Experience of model compression techniques.Experiences in medical image/signal processing and data analysis.Other InformationJob type: Full-time.U.S. citizens, green card holders, and those authorized to work in the U.S. for any employer will be considered.Willing to work onsite at our Palo Alto location.


        Show more

        


        Show less",Mid-Senior level
Diverse Lynx,Software Engineer (Python + Machine learning),"Job DescriptionJob Role : Software Engineer (Python &plus; Machine learning)Job Location: Mountain View CAFull Time Only Job DescriptionStrong experience with Python.Strong debugging skills working in diversified environments.Knowledge on Tensorflow and its various sub components.Experience with GitHub and Stackoverflow.Diverse Lynx LLC is an Equal Employment Opportunity employer. All qualified applicants will receive due consideration for employment without any discrimination. All applicants will be evaluated solely on the basis of their ability, competence and their proven capability to perform the functions outlined in the corresponding role. We promote and support a diverse workforce across all levels in the company.


        Show more

        


        Show less",Entry level
Molg,Computer Vision Engineer,"Hours: Full-timeLocation: Molg HQ in Chantilly, VA (Northern Virginia)Salary: Competitive compensation, including salary, equity, and full healthcare benefitsOUR MISSIONTackle the fast growing e-waste problem by making electronics manufacturing circular.Molg builds robotics microfactories and software to autonomously assemble and disassemble complex electronic products like laptop PCs, servers, and battery packs. Working with some of the leading computer + server manufacturers as well as industrial companies like Stanley Black and Decker, we are building the circular manufacturing technology to recover existing in-market devices for reuse and recycling as well as helping develop the next generation of circular-focused devices at the design level.IN THIS ROLE YOU WILL:Work with a talented cross-functional team of software, mechanical, electrical, and robotics engineers to develop our core technologies in computer vision as it relates to our robotics and microfactories. As a Computer Vision Engineer, you will be responsible for:Continuous design, development, testing, and deployment of 2D and 3D vision capabilities incorporated into the Molg Microfactories.Testing and verifying accuracy and precision of off-the-shelf and novel in-house vision feedback systems as it relates to robotic motion planning and grasping.Collaborating with robotic, mechanical, and software engineers on design and packaging of vision systems inside Molg Microfactory designs. WHO YOU ARE:3+ years of industry experience in computer vision, machine vision, or image processing in manufacturing environmentsProficient in modern software development (e.g. python, ROS, github, docker, etc)Passionate about robotics, automation, and control systemsAbility to communicate effectively and efficiently both verbally and in writingWHO WE ARE:We spend our days building robotic systems, developing complex assembly intelligence software, and designing the next generation of circular products for our customers. Given the importance of working hands-on with physical systems, we are a 100% in-person team collaboratively working in our industrial space in Chantilly, VA, down the road from the largest data center market in the world. Our facility includes a variety of robots, CNC milling machines, 3D printers, and all the tools needed to build and test our products. It is important to us that anyone on our team that is interested in learning how to use our various pieces of equipment and machinery is taught and can gain the skills and appreciation for making physical things.While we are primarily funded by our work with Fortune 100 companies, we are also supported by amazing backers like Elemental Excelerator and Techstars.THINGS TO KNOW:We’re a small collaborative team with big ambitions, and there’s a good amount of context-switching. We expect people to be autonomous and drive their own work to completion.We are a profitable business that is primarily funded from customer revenue, which means we are scrappy and looking to build a great sustainable company for years to come.As a growing company and startup, priorities may shift as customer or business requirements change. We strive to empower individuals with context and decision-making power to meet this need.


        Show more

        


        Show less",Entry level
Holy Grail Inc,Machine Learning Engineer,"Holy Grail developed a direct air carbon capture technology that uses electrons to capture CO2 from the atmosphere. We are looking for proactive candidates who are ready to take ownership and are passionate about creating a sustainable solution to removing excess CO2 from the atmosphere. The ultimate goal of Holy Grail is to contribute to the long-term sustainability of life on Earth.We are looking for a data machine learning engineer to join our team and help bring our modular CO2 scrubbers to market.This role will be located in Mountain View, CA.Requirements: Detail-oriented with a creative approach to science and engineering A high degree of autonomy and independence Intrinsic motivation with a fundamental love of science Ability to learn and adapt quickly Advanced skills with Tensorflow and/or Pytorch Experience with probabilistic models like Gaussian processes and BNNs Experience with active learning for Design of Experiments Experience with different active learning sampling methods Experience in building regression models in large combinatorial spacesResponsibilities: Design and build models for Design of Experiments Design and build multi-target regression models for research and engineering optimization Design and build hyperparameter tuning pipelines for machine learning and deep learning models Collaborate with mechanical engineers, chemical engineers, and design engineers to optimize manufacturing methodsNice to have: Advanced degree in data science or equivalent experience Data engineering experience Computational chemistry and atomistic simulations experience Bioinformatics experience Experience with TensorFlow probability and Pyro Experience with building active learning sampling methods from scratchWhat we offer:You will join a team that is passionate about having an impact on climate change. We care about the optimal way to solve a problem and nurture a culture of creativity and collaboration. We care about quick iterations, minimizing assumptions, and we use emojis to label our chemicals. We work on interesting technical problems and provide support and resources to tackle them.Impact: your contribution will directly impact our technical milestones and you will have full ownership of your projects. We don’t micromanageNo politics: we give you the resources to test all your wildest ideas in hours or days, not months. If there is a chance that something will advance our progress we will test it as soon as possibleOwnership: not only you will own your projects you will also own part of the companyAutonomy: we welcome your independent perspective and encourage you to set and manage your time to achieve our shared goalsFlexibility: we cultivate an informal environment that is more fun and less rigid compared to academia and larger companies
      

        Show more

        


        Show less",Not Applicable
