company,job-title,job-description,level
StaffSource,ETL and Data Engineer,"The Data Engineer develops data acquisition, storage, processing, and integration solutions for operational, reporting, and analytical purposes. This person is often called upon to generate production data solutions to support new rate analyses, operational reports, integrations with external entities, and new functionality in transactional systems. The Data Engineer will employ sound data management fundamentals and best practices to transform raw data resources into enterprise assets. Duties and responsibilities include the following:Design data structures and solutions to support transactional data processing, batch and real-time data movement, and data warehousingPerform ad-hoc query and analysis on structured and unstructured data from a variety of sourcesDevelop queries, data marts, and data files to support reporting and analytics efforts in IT and business unit customers. Recommend and implement data solutions to improve the usage of data assets across the organizationOptimize and operationalize prototype solutions developed by other team members or business analysts. Participate in the design and development of data services (REST, SOAP, etc.) as neededMap existing solutions developed in legacy technology to new architecture and implement modernized solutions in target-state technology stackPerform peer review and occasional QA support for solutions developed by other associates within the Data Management group or other functional areasInvestigate and document current data flow processes between corporate systems, business partners, and downstream data consumersCreate data models and technical metadata using modeling tools such as ER Studio or ErwinDocument and disseminate system interactions and data process flowsParticipate in the design and development of target-state analytics ecosystem using traditional and big data tools, as well as a mix of on-premises and cloud infrastructure Qualifications and Requirements5+ years' work experience developing high-performing data systems, adhering to established best-practicesStrong SQL development skills , creating complex queries, views, and stored proceduresSolid understanding of SQL best practicesExperience interfacing with business stakeholders to understand data and analytics needs and deliver solutionsExperience with ETL tools such as SSIS, Azure Data Factory and SQL Server (required)Experience in a variety of data technologies such as SQL Server, DB2, MongoDB (nice to have)Strong experience with relational data structures, theories, principles, and practicesExperience in Agile Scrum and / or Kanban project management frameworksExperience in creating data specifications, data catalogs, and process flow diagramsExperience developing REST or SOAP services preferred


        Show more

        


        Show less",Entry level
Travelers,"Data Engineer I (SQL, Python, Salesforce, Tealium)","R-27413Who Are We?Taking care of our customers, our communities and each other. That’s the Travelers Promise. By honoring this commitment, we have maintained our reputation as one of the best property casualty insurers in the industry for over 160 years. Join us to discover a culture that is rooted in innovation and thrives on collaboration. Imagine loving what you do and where you do it.Compensation OverviewThe annual base salary range provided for this position is a nationwide market range and represents a broad range of salaries for this role across the country. The actual salary for this position will be determined by a number of factors, including the scope, complexity and location of the role; the skills, education, training, credentials and experience of the candidate; and other conditions of employment. As part of our comprehensive compensation and benefits program, employees are also eligible for performance-based cash incentive awards.Salary Range$102,600.00 - $169,200.00Target Openings1What Is the Opportunity?Travelers Data Engineering team constructs pipelines that contextualize and provide easy access to data by the entire enterprise. As a Data Engineer, you will play a key role in growing and transforming our analytics landscape. In addition to your strong analytical mind, you will bring your inquisitive attitude and ability to translate the stories found in data. You will leverage your ability to design, build and deploy data solutions that capture, explore, transform, and utilize data to support Personal Insurance Analytics and business intelligence/insights.What Will You Do?Build and operationalize complex data solutions, correct problems, apply transformations, and recommend data cleansing/quality solutions.Design data solutions.Analyze sources to determine value and recommend data to include in analytical processes.Incorporate core data management competencies including data governance, data security and data quality.Collaborate within and across teams to support delivery and educate end users on data products/analytic environment.Perform data and system analysis, assessment and resolution for defects and incidents of moderate complexity and correct as appropriate.Test data movement, transformation code, and data components.Perform other duties as assigned.What Will Our Ideal Candidate Have?Bachelor’s Degree in STEM related field or equivalentSix years of related experienceProficient use of tools, techniques, and manipulation including Cloud platforms, programming languages, and an understanding of software engineering practices. Experience with Salesforce and Tealium Product Suite a plus.The ability to deliver work at a steady, predictable pace to achieve commitments, decompose work assignments into small batch releases, and contribute to tradeoff and negotiation discussions.Demonstrated track record of domain expertise including the ability to understand technical concepts and possess in-depth knowledge of immediate systems worked on.Proven problem solving skills including debugging skills, allowing you to determine source of issues in unfamiliar code or systems and the ability to recognize and solve repetitive problems.Strong verbal and written communication skills with the ability to interact with team members and business partners.Leadership - Intermediate leadership skills with a proven track record of self-motivation in identifying personal growth opportunities.What is a Must Have?Bachelor’s degree or equivalent training with data tools, techniques, and manipulation.Four years of data engineering or equivalent experience.What Is in It for You?Health Insurance: Employees and their eligible family members – including spouses, domestic partners, and children – are eligible for coverage from the first day of employment.Retirement: Travelers matches your 401(k) contributions dollar-for-dollar up to your first 5% of eligible pay, subject to an annual maximum. If you have student loan debt, you can enroll in the Paying it Forward Savings Program. When you make a payment toward your student loan, Travelers will make an annual contribution into your 401(k) account. You are also eligible for a Pension Plan that is 100% funded by Travelers.Paid Time Off: Start your career at Travelers with a minimum of 20 days Paid Time Off annually, plus nine paid company Holidays.Wellness Program: The Travelers wellness program is comprised of tools and resources that empower you to achieve your wellness goals. In addition, our Life Balance program provides access to professional counseling services, life coaching and other resources to support your daily life needs. Through Life Balance, you’re eligible for five free counseling sessions with a licensed therapist.Volunteer Encouragement: We have a deep commitment to the communities we serve and encourage our employees to get involved. Travelers has a Matching Gift and Volunteer Rewards program that enables you to give back to the charity of your choice.Employment PracticesTravelers is an equal opportunity employer. We believe that we can deliver the very best products and services when our workforce reflects the diverse customers and communities we serve. We are committed to recruiting, retaining and developing the diverse talent of all of our employees and fostering an inclusive workplace, where we celebrate differences, promote belonging, and work together to deliver extraordinary results.If you are a candidate and have specific questions regarding the physical requirements of this role, please send us an email so we may assist you.Travelers reserves the right to fill this position at a level above or below the level included in this posting.To learn more about our comprehensive benefit programs please visit http://careers.travelers.com/life-at-travelers/benefits/.
      

        Show more

        


        Show less",Not Applicable
Simplex.,Data / Analytics Engineer,"This role has a preference for a local Austin, TX candidate and will be a hybrid work environment meeting in-person a few times/month. Our client is a fast-growing, Private Equity backed GovTech company that provides SaaS Software solutions to the Public Sector (City / State Local Government) and is looking for a Data Engineer to join their team. Reporting to the Director of Analytics as their first hire, you will be responsible for the ongoing development and management of the data infrastructure of the business and will be providing essential support to internal customers. This pivotal role will be in the Analytics team reporting to Finance and is aimed to drive greater efficiency in data, processes, and tools, ultimately enhancing data-driven decision-making capabilities. For someone with an interest in more of the analytics side of things, this role could also serve as a hybrid Analytics / Dashboarding role as well. This role is great for someone who perhaps hasn't yet chosen a specific specialization or path in the data realm and wants to gain exposure or opportunity in different areas - Whether BI Front End, Business Strategy, Analytics / Dashboarding, or Data Engineering there are a plethora of opportunities to learn and jump in to help the business. One of the major projects you'll be working on is how to collect data on the usage of their underlying SaaS Software products and how to marry that with their CRM data. They have different products that were built at different times so getting to and extracting that data is going to be an especially interesting challenge for this team. ResponsibilitiesDesign, develop, and maintain scalable data pipelines and ETL processes to ingest and process data from various sourcesBuild and optimize the data warehouse in SnowflakeCollaborate with data users to understand requirements and create efficient data models and structures for seamless reporting and analysis using BI tools. Monitor and optimize data pipeline performanceImplement data governance and security best practices, manage user access, and ensure compliance is adhered toContinuously explore and evaluate new data engineering techniques and tools, including AI applications, to improve data processing and exploration capabilities. QualificationsExperience building or using data marts (sql heavy data modeling) and interacting with users that use the data. The ability to find the shortest path to making data available and widely usable. Experience building or extending a Data WarehouseStrong exposure to Data Warehouse patterns and the application of those patternsPrevious experience working with business stakeholdersStrong initiative to start new projects or take existing projects and make them better. Proficiency with Snowflake, Tableau, and Stitch, or similar data warehousing, BI, and ETL tools. Strong knowledge of SQL is required with database design and data modeling experience. Experience with Python or another programming language for data processing. Familiarity with data engineering best practices, including data quality, data governance, and data security. Interest in AI applications for data engineering and data exploration. Excellent problem-solving, communication, and collaboration skills. Extra informationCareer development opportunitiesCompetitive insurance (medical, dental, vision, and voluntary life & disability)Mental health benefits401(k) plan (company matching)Paid holidaysFlexible PTO - no accrualsPaid generous parental leaveBusiness casual environment #ZR


        Show more

        


        Show less",Entry level
Experfy,"Data Engineer, Database Engineering","As a Data Engineer for our Data Platform Engineering team you will join skilled Scala/ Spark engineers and core database developers responsible for developing hosted cloud analytics infrastructure (Apache Spark-based), distributed SQL processingframeworks, proprietary data science platforms, and core database optimization. This team is responsible for building the automated, intelligent, and highly performant query planner and execution engines, RPC calls between datawarehouse clusters, shared secondary cold storage, etc. This includes building new SQL features and customer-facing functionality, developing novel query optimization techniques for industry-leading performance, and building a databasesystem that's highly parallel, efficient and fault-tolerant. This is a vital role reporting to exec leadership and senior engineering leadershipRequirementsResponsibilities:Writing Scala code with tools like Apache Spark + Apache Arrow + Apache Kafka to build a hosted, multi-cluster data warehouse for Web3Developing database optimizers, query planners, query and data routing mechanisms, cluster-to-cluster communication, and workload management techniques.Scaling up from proof of concept to “cluster scale” (and eventually hundreds of clusters with hundreds of terabytes each), in terms of both infrastructure/architecture and problem structureCodifying best practices for future reuse in the form of accessible, reusable patterns, templates, and code bases to facilitate meta data capturing and managementManaging a team of software engineers writing new code to build a bigger, better, faster, more optimized HTAP database (using Apache Spark, Apache Arrow, Kafka, and a wealth of other open source data tools)Interacting with exec team and senior engineering leadership to define, prioritize, and ensure smooth deployments with other operational componentsHighly engaged with industry trends within analytics domain from a data acquisition processing, engineering, management perspectiveUnderstand data and analytics use cases across Web3 / blockchainsSkills & QualificationsBachelor’s degree in computer science or related technical field. Masters or PhD a plus.6+ years experience engineering software and data platforms / enterprise-scale data warehouses, preferably with knowledge of open source Apache stack (especially Apache Spark, Apache Arrow, Kafka, and others)3+ years experience with Scala and Apache Spark (or Kafka)A track record of recruiting and leading technical teams in a demanding talent marketRock solid engineering fundamentals; query planning, optimizing and distributed data warehouse systems experience is preferred but not requiredNice to have: Knowledge of blockchain indexing, web3 compute paradigms, Proofs and consensus mechanisms... is a strong plus but not requiredExperience with rapid development cycles in a web-based environmentStrong scripting and test automation knowledgeNice to have: Passionate about Web3, blockchain, decentralization, and a base understanding of how data/analytics plays into this


        Show more

        


        Show less",Mid-Senior level
Sempera,Data Engineer,"Data Engineer Qualifications7+ years of experience as a Database Developer3+ years of experience as a hands on Team LeadExperience designing and delivering large scale, 24-7, mission-critical data pipelines and features using modern big data architectureStrong data modeling skills (relational, dimensional and flattened)5-7 years of experience with SQL Server On-Prem and/or Azure cloud, required5-7 years of SSIS experience utilizing SQL Agent jobs and Integration Services Catalog, required3-4 years of experience running ETL/ELT SSIS projects independently from end to end, requiredExperience with DevOps Repository and Git, preferredAzure Data Lake storage experience, a plusAzure Data Factory and/or Databricks experience, a plusLocation: Denver, COEmployment Type: Direct HireDuration: Full TimeWork Location: Denver / HybridPay: Based on experienceOther: PTO, Medical, Dental, Vision, Disability, Life, 401k benefits available Thank you in advance for your interest in this opportunity!If you are able to work on a W2 basis without sponsorship for ANY US employer and fit the description above, please apply. Third-Party Applications Not Accepted.


        Show more

        


        Show less",Mid-Senior level
Software Technology Inc.,Data Engineer/Data Analyst,"Hi,Hope you are doing well,We at Software Technology Inc. hiring for a Data Engineer/Data Analyst, role, if you are interested and a good fit, feel free to reach me directly at ksuresh@stiorg.com or (609) 998-3431.Role : Data Engineer/Data AnalystLocation : RemoteSkillGCP Big Query, Python, SQL and knowledge of Healthcare domain
      

        Show more

        


        Show less",Entry level
adQuadrant,Data Engineer,"adQuadrant helps DTC (direct-to-consumer) brands dream bigger. We are a trusted advisor that provides holistic, strategic omni-channel digital marketing solutions by partnering with our clients to solve the biggest challenges in terms of customer acquisition and growth. Our efforts produce tangible results backed by measurable data. We have the strategic capabilities, quantitative chops, deep creative understanding, and world-class talent with the best tools to drive revenue and profits. We are not simply a vendor checking boxes — our seasoned team serves as an extension of the companies we work with, leading strategy and execution. Our goal is to be the go-to marketing consultants for solving the biggest challenges.adQuadrant is looking for a Data Engineer to support a growing team. This role is responsible for developing, testing, and maintaining data pipelines and data architectures. You will be building and optimizing our data pipeline architecture, as well as optimizing data flows and collections for cross functional teams. The ideal candidate will enjoy optimizing data systems and building them from the ground up, you must be ready for a challenge. This role will ensure optimal data delivery architecture is consistent throughout current and ongoing projects. You must be a self-starter and enjoy supporting multiple cross-functional teams.The Ideal Candidate must have: Experience in Snowflake, architecting and building a data warehouse from scratchData pipeline (ETL tools) development and deployment experienceExtensive experience deploying and maintaining a Tableau ServerRequirementsYour Responsibilities: Consulting with the data team to get a strong understanding of the organization’s data storage needsDesigning and constructing the data warehousing system to the organization’s specificationsDefining and implementing scalable data pipelines that ingest data from various external sources, storing it in the database system, and making it useful to our data analystsImplementing processes to monitor data quality, ensuring production data is always accurate and available for data analysts and business processes that rely on itRecognize, troubleshoot, and resolve unexpected performance and process fail issues, on an ongoing basisQualifications:Bachelor’s degree in computer science, information technology, or a related field5+ years experience in data warehousing, data modeling and building data pipelinesExtensive knowledge of SQL, and coding languages, such as PythonProficiency in warehousing architecture techniques, including MOLAP, ROLAP, ODS, DM, and EDWProven work experience as an ETL developerExperience working with online marketing dataStrong project management skills and experience with Agile engineering practicesAbility to analyze a company’s big-picture data needsClear communication skillsStrategic thought and extreme attention to detailAbility to troubleshoot and solve complex technical problemsComfortable supporting distributed remote individualsBenefitsOur people come first. No jerks. No egos. Just people who like to work hard and enjoy winning as a team.Annual Compensation: $95,000 - $120,000 per yearExcellent Health Benefits (health, dental, vision, and life insurance)401K + company matchUnlimited Vacation PolicyPaid Sick Leave2 Mindfulness Days Annually2PM Fridays each week$300/ year to equip your work space with new equipment$30/ month for home internetAn extremely supportive and fun company cultureWe are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law.


        Show more

        


        Show less",Associate
,,,
UCLA Health,Junior Software Engineer -  Jonsson Cancer Center,"DescriptionThe newly formed Cancer Data Sciences group at the UCLA David Geffen School of Medicine and UCLA Jonsson Comprehensive Cancer Center is seeking a programmer/analyst with research and development experience. This position will be working with a broad team of Data Scientists, developing new quantitative strategies to improve our understanding and ability to treat cancer. Our team is passionate about applying their knowledge of software-development and design to improve scientific research. We develop scalable and distributed software solutions that maximize utilization of both local high-performance computer infrastructure and a growing set of cloud-based assets. Our datasets comprise hundreds of terrabytes, and are growing rapidly, creating fascinating problems in storage, access, parallelization, distributability, optimization, containerization and core algorithm design. This requires a strong background in computer science, providing a platform for technical leadership, but linked to strong personal communication and leadership skills, to help ensure insights are broadly adopted. The successful candidate will be helping us perform research that will transform the lives of cancer patients. Your responsibilities will be to use your design, analysis and programming skills to create Data Science software, optimize existing code and improve its quality and improve distributability boost productivity of the entire team. You may have experience in data-intensive software-development or research, or you may be experienced with software-engineering in an enterprise environment. You will help drive professional-level design and development practices throughout the entire team, and serve as a local point of expertise for workflow optimization and containerization. You will be rewsponsible for one major and several minor projects at any point in time. We are in a rapid growth-phase, and the successful candidate will be involved in hiring of new team members. Beyond your strong inter-personal skills and computer science background, you will have experience with either systems software, databases or algorithms, linked to implementation skills at least one of C++, R, Perl or Python. You will be comfortable in UNIX/Linux environments and using continuous integration and CASE tools. Salary Range: $5525-$10925 Monthly
      

        Show more

        


        Show less",Entry level
Diverse Lynx,Jr Data Engineer,"Job DescriptionSkills (Must Have):Python – Ingestion/manipulation of large datasets to S3 using pandasPython – Consumption of data from REST APIs using requestsAny language (Most preferably Python) – Small automation tasks within AWS S3, Glue, AthenaExperience developing in AWS. Key services: S3, Lambda, Athena, Step Functions, GlueGeneral familiarity with a variety of other systems such as Oracle/Postgres, REST APIs, SplunkDeployment of resources to AWS using ServerlessGeneral understand of Infrastructure as CodeSkills (Nice To Have)AI/Client experience in SagemakerGeneral knowledge of cyber security practices and frameworksExperience writing complex queries in Presto/HadoopDiverse Lynx LLC is an Equal Employment Opportunity employer. All qualified applicants will receive due consideration for employment without any discrimination. All applicants will be evaluated solely on the basis of their ability, competence and their proven capability to perform the functions outlined in the corresponding role. We promote and support a diverse workforce across all levels in the company.


        Show more

        


        Show less",Mid-Senior level
,,,
Ryan,Data Engineer I,"The Data Engineer (DE) position requires a creative problem solver who is passionate about client service. This role will work with the Project Manager and Senior Data Engineers to produce timely, best-in-class deliverables. This role specializes in obtaining, reconciling, analyzing, and preparing data for use in performing sales tax consulting engagements with emphasis on preparing audit ready data populations for the Service Delivery teams quickly and efficiently.PeopleDuties and Responsibilities:Creates a positive team member experience.Demonstrates strong written and verbal communication skills, displays a positive demeanor and team spirit.Plays a key role in driving collaboration across team members, other practices and outside entities.ClientAssists senior team members in retrieving data from client systems.Assists clients and Ryan consultants in data analysis and manipulation.Travels to client sites to assist client in gathering additional data and other necessary documentation.Collaborates with remote and local teammates to ensure efficient design and timely completion of deliverables.Assist senior team members in preparing client and project correspondence.ValueAssists in the acquisition, extraction, and transfer of client data.Analyzes data from client accounting systems to verify accuracy and completeness.Develops and deploys data extraction technologies to perform data extractions from client systems.Manipulates data using Microsoft® Access, SQL, and proprietary software.Assists with the installation of data extraction tools such as Ryan eExtract®, for various ERP systems.Analyzes large data at terabyte scale using modern database technologies.Develops code in Java or Python to support ETL process and contribute to existing code bases. Performs other duties as assigned.Education And ExperienceBS or MBA preferred in information systems or computer science. Other STEM degrees with relevant work experience or coursework are considered.1-3 years of full-time work experience is a plus. Client facing or consulting experience is considered a differentiator.Experience with an enterprise or NoSQL database is a plus.Implementation experience with a major ERP system is a plus.Computer SkillsThe candidate must have a strong command of SQL and uses ETL software such as Visual Studio to build and execute SSIS packages for data manipulation, loading, and processing as well as either Java or Python to perform successfully. Ability to work in the Microsoft Office suite is required.Certificates And LicensesValid driver’s license required.Supervisory ResponsibilitiesThe position requires no direct supervisory responsibilities.Work EnvironmentStandard indoor working environment.Occasional long periods of sitting while working at computer.Position requires regular interaction with employees and clients both in person and via e-mail and telephone.Independent travel requirement: 30 to 40%. Compensation For certain California based roles, the base salary hiring range for this position is $72,069 - $88,044For other California based locations, the base salary hiring range for this position is $66,033 - $80,707For Colorado based roles, the base salary hiring range for this position is $63,032 - $77,039For New York based roles, the base salary hiring range for this position is $72,036 - $88,044For Washington based roles, the base salary hiring range for this position is $66,033 - $80,707The Company makes offers based on many factors, including qualifications and experience.Equal Opportunity Employer: disability/veteran


        Show more

        


        Show less",Entry level
,,,
,,,
2Bridge Partners,Data Engineer,"Well known NY based Non-Profit seeks a Data Engineer.An ideal candidate will have strong data engineering skills with both SQL and Python.This position can be based out of NYC or be 100% remote.Compensation includes salary, excellent medical, dental, vision benefits, pto, 401k, a quality of life oriented work life balance, and lots of other benefits.ResponsibilitiesThis position will work within the enterprise data engineering team to continuously build, maintain, and improve the design, performance, reliability, scalability, security, and architecture of enterprise data products.Responsibilities include:Develop robust database solutions, data integration (ETL, ELT) packages, automation, performance monitoring, SQL coding, database tuning and optimizations, security management, capacity planning, database HA, and database DR solutions across required data platforms.Conduct in-depth data analysis to support data product design.Identify and resolve production database and data integration issues.Collaborates closely with data quality, application, and visualization teams to deliver high-quality data products.Participate in code review, QA, release, and continuous deployment processes.Qualifications:Bachelors Degree in Computer Science or other quantitative disciplines such as Science, Statistics, Economics or Mathematics.5+ years of progressive database development experience with the Microsoft SQL Server family suite.Experience with data modeling and data architecture principles for both analytics and transactional systems.Hands-on experience with SQL Server, Oracle, or other RDBMS required.Python ScriptingExperience with Cloud Data PlatformsPreferred Experience:Scripting experience in Powershell, C#, Java, and/or R.Experience in the Microsoft Azure technology stack is a plus.Experience with data analytics and visualization is a plus.Preferred Knowledge:Intermediate knowledge of OLTP and OLAP database designIntermediate knowledge of data modeling (normalized and dimensional)Intermediate knowledge of ETL, ELT architecture especially for real and near-real-time scenariosIntermediate knowledge of Data Architecture implementation patternsAnticipated salary for candidates living in the NY Metro market in the 140,000 to 160,000 range.


        Show more

        


        Show less",Mid-Senior level
,,,
,,,
,,,
"Verticalmove, Inc",Data Engineer,"We are currently hiring a Senior Data Platform Engineer to help grow our company and ensure our mission is achieved!This role is a work from home position and can be performed remotely anywhere in the continental US or in one of our corporate locations in Utah or Arizona.WE ARE: Our Data Platforms embodies the modernity and transformational vision that is core to our business evolution. As passionate and hungry technical experts, we progress through technology. We take pride in our engineering, daily progress, and bringing others along as we improve. We experiment, fail fast, and drive to delivery.YOU ARE: A self-starter mindset to proactively take ownership and execute work without daily oversight and excited to develop your data administration & data DevOps skills. We have a great team of engineers building next-generation data platforms. You are motivated by challenges and thrive with continuous innovation.YOUR DAY-TO-DAY:Coach and develop fellow team membersWorking in an agile-scrum development environmentWork with engineers and leaders to promote a shared vision of our data platform & architectureTrack operating metrics for our data platforms, driving improvements and making trade-offs among competing constraints. We use MS SQL Server, AWS RDS (Postgres, MariaDB) MongoDB, DynamoDB, Redis, Rabbit MQ, AWS managed messaging/eventing systems (Kafka, Kinesis, SQS, SNS) to name a few of our platformsBe a strategic player in designing enterprise-wide data infrastructureBuilds robust systems with an eye on the long-term maintenance and support of the applicationDiscover automation opportunities to replace manual processes using PowerShell, Terraform, Python etcBuild out frameworks for data administration /data deployment /monitoring where neededLeverage reusable code modules to solve problems across the team and organizationCreate and maintain automated pipelines to deploy changes via Octopus, CircleCI, Azure DevOps and JenkinsProactive and reactive performance analysis, monitoring, troubleshooting and resolution of escalated issuesParticipate in the team on-call rotationsYOU’LL BRING:Used multiple data platforms and can define which is optimal for a given scenario (such as document databases, RDBMS, caching, eventing, etc. On-prem or cloud)An engineering mindset when developing a solution using PowerShell / Python or SQL. In depth knowledge and use of tools such as dbatools and other modules is a plusUnderstand how to fully automate systems using infrastructure/configuration as code technologies (we use Terraform, CloudFormation, Ansible, SaltStack)Experience working with CI/CD pipeline and tools preferably Octopus, CircleCI, AzureDevOps and JenkinsProven ability to mentor and coach engineersThrive on a high level of autonomy and responsibility, while having the ability to dig into technical details to inform decisionsAdvanced Sql Server Knowledge and experience in performance analysis and tuning skills such as tracing and profiling and Dynamic Management Views and Functions (DMVs) and other third-party tools like SentryOne to ensure high levels of performance, availability, and securityKnowledge of database deployment using DACPAC via pipelinesExperience with enterprise features of SQL Server: AlwaysOn Availability Groups, clustering, Disaster RecoveryContribute to the management and reliability of database HA/DR processesYOU MIGHT ALSO HAVE:Ability to clearly articulate complex subjects to leadership and others not familiar with this spaceExperience with code-based data developmentA self-starter mindset to proactively take ownership and execute work without daily oversightExperience in AWS cloud-based solutionsWE OFFER: Competitive Compensation; Eligible for STI + LTIFull Health Benefits; Medical/Dental/Vision/Life Insurance + Paid Parental LeaveCompany Matched 401kPaid Time Off + Paid Holidays + Paid Volunteer HoursEmployee Resource Groups (Black Inclusion Group, Women in Leadership, PRIDE, Adelante)Employee Stock Purchase ProgramTuition ReimbursementCharitable Gift MatchingJob required equipment and services


        Show more

        


        Show less",Mid-Senior level
Geopath,Data Engineer,"Applicants must be authorized to work for any employer in the United States. We are unable to sponsor, or take over sponsorship, of an employment visa at this time.About the roleReporting to the SVP, Data & Technology and Lead Data Engineer, the Data Engineer will play a critical role in supporting and advancing Geopath’s new audience measurement platform.Responsibilities:Build scalable functions, fault tolerant batch & real time data pipelines to validate/extract/transform/integrate large scale datasets inclusive of location and time series data, across multiple platformsReview current data processes to identify improvement areas: design and implement solutions to improve scalability, performance, cost efficiencies and data qualityExtend and optimize Geopath’s data platform, which spans across multiple cloud services, data warehouses, and applications in order to meet the industry’s evolving data needsResearch, evaluate, analyze and integrate new data sources and develop quick prototypes for new data productsWork closely with product owners, data architects, data scientists and application development teams to quickly define prototypes, and build new data productsDevelop a solid understanding of the nuances within Geopath’s foundational data sourcesSupport internal stakeholders including data, design, product and executive teams by assisting them with data-related technical issuesRequirements:Bachelor’s or master's degree in computer science, computer engineering, informatics, or equivalent fields3+ years of experience as a Data Engineer with demonstrated experience in data modeling, ETL, data warehouse/data lakes, and consolidating data from multiple data sources3+ years of experience with SQL, solid experience in writing stored procedures and UDFs, familiarity with Snowflake’s data warehouse a plus2+ years of experience in building and optimizing scalable and robust big data pipelines in Apache Airflow or other workflow engines and fluent in Python or Java programmingGood working knowledge in data partition and query optimizationExperience or desire to work in a start-up environment, good team player, and can work independently with minimal supervisionGreat analytical and problem-solving skills, eager to learn new technologies and willing to wear different hats in a small team settingGreat communication and organizational skillsExpected salary for this role is between $75,000-$140,000 per year, depending on experience.About Geopath Inc.Established in 1933, Geopath, (previously the Traffic Audit Bureau for Media Measurement Inc.,) has been the gold standard in providing media auditing and audience measurement services for the Out of Home industry in the US for 90 years. Geopath has now expanded its historical mission and is looking to the future by modernizing its mission critical, industry-standard media audience rating platform while embracing the digital era. In addition to being the industry’s media auditing solution, Geopath also analyzes people’s movement data, develops deep consumer insights, innovations and advanced media research methodologies to uncover critical insights about how consumers engage with Out of Home advertising across a multi-channel ecosystem and in the physical world.


        Show more

        


        Show less",Mid-Senior level
Zortech Solutions,Data Engineer-US,"Role: Data Engineer (ETL, Python)Location: Dallas, TX (Hybrid)Duration: 6+ MonthsResponsibilitiesJob DescriptionStrong Experience With ETL, Python And Data EngineerHybrid: 2 days office, 3 days remote and need only local candidatesWork with business stakeholders, Business Systems Analysts and Developers to ensure quality delivery of software.Interact with key business functions to confirm data quality policies and governed attributes.Follow quality management best practices and processes to bring consistency and completeness to integration service testingDesigning and managing the testing AWS environments of data workflows during development and deployment of data productsProvide assistance to the team in Test Estimation & Test PlanningDesign, development of Reports and dashboards.Analyzing and evaluating data sources, data volume, and business rules.Proficiency with SQL, familiarity with Python, Scala, Athena, EMR, Redshift and AWS.No SQL data and unstructured data experience.Extensive experience in programming tools like Map Reduce to HIVEQLExperience in data science platforms like Sage Maker/Machine Learning Studio/ H2O.Should be well versed with the Data flow and Test Strategy for Cloud/ On Prem ETL Testing.Interpret and analyses data from various source systems to support data integration and data reporting needs.Experience in testing Database Application to validate source to destination data movement and transformation.Work with team leads to prioritize business and information needs.Develop complex SQL scripts (Primarily Advanced SQL) for Cloud ETL and On prem.Develop and summarize Data Quality analysis and dashboards.Knowledge of Data modeling and Data warehousing concepts with emphasis on Cloud/ On Prem ETL.Execute testing of data analytic and data integration on time and within budget.Work with team leads to prioritize business and information needsTroubleshoot & determine best resolution for data issues and anomaliesExperience in Functional Testing, Regression Testing, System Testing, Integration Testing & End to End testing.Has deep understanding of data architecture & data modeling best practices and guidelines for different data and analytic platformsRequirementsExperienced in large-scale application development testing Cloud/ On Prem Data warehouse, Data Lake, Data scienceExperience with multi-year, large-scale projectsExpert technical skills with hands-on testing experience using SQL queries.Extensive experience with both data migration and data transformation testingExtensive experience DBMS like Oracle, Teradata, SQL Server, DB2, Redshift, Postgres and Sybase.Extensive testing Experience with SQL/Unix/Linux.Extensive experience testing Cloud/On Prem ETL (e.g. Abinito, Informatica, SSIS, DataStage, Alteryx, Glu)Extensive experience using Python scripting and AWS and Cloud Technologies.Extensive experience using Athena, EMR , Redshift and AWS and Cloud TechnologiesAPI/RESTAssured automation, building reusable frameworks, and good technical expertise/acumenJava/Java Script - Implement core Java, Integration, Core Java and API.Functional/UI/ Selenium - BDD/Cucumber, Specflow, Data Validation/Kafka, Big Data, also automation experience using Cypress.AWS/Cloud - Jenkins/ Gitlab/ EC2 machine, S3 and building Jenkins and CI/CD pipelines, SauceLabs.API/Rest API - Rest API and Micro Services using JSON, SoapUIExtensive experience in DevOps/Data Ops space.Strong experience in working with DevOps and build pipelines.Strong experience of AWS data services including Redshift, Glue, Kinesis, Kafka (MSK) and EMR/ Spark, Sage Maker etcExperience with technologies like Kubeflow, EKS, DockerExtensive experience using No SQL data and unstructured data experience like MongoDB, Cassandra, Redis, Zookeeper.Extensive experience in Map reduce using tools like Hadoop, Hive, Pig, Kafka, S4, Map R.Experience using Jenkins and GitlabExperience using both Waterfall and Agile methodologies.Experience in testing storage tools like S3, HDFSExperience with one or more industry-standard defect or Test Case management ToolsGreat communication skills (regularly interacts with cross functional team members)Good To HaveGood to have Java knowledgeKnowledge of integrating with Test Management ToolsKnowledge in Salesforce
      

        Show more

        


        Show less",Mid-Senior level
