company,job-title,job-description,level
Alliance Consumer Group,Data Analyst,"Summary / Position Purpose: The primary responsibility of this role is to create consolidated reports, dashboards, and data analysis for the internal customers of ACG. This role will be responsible for the day-to-day support, maintenance, and improvement of our CRM and supporting platforms, as well as excel-heavy data-related projects. Their work will involve collecting and cleaning data from multiple sources, running ad hoc reports, building automated dashboards, investigating, and fixing any potential errors/bugs, and working with the Database Administrator to ensure that the information in our database is error-free for accurate reporting. Essential Duties, Functions and/or Responsibilities: Create, validate, and send daily weekly, and monthly management reports.Assistance with requests for non-standard reports and analysisSupport management reporting by maintaining hierarchical information.Perform business-to-system analysis and troubleshooting analysis of complex management reports and business problems.In the report, development lifecycle support impacts analysis and project requirements definitionTransform client needs into functional requirements.With guidance, collect, analyze, and document business requirements for project proposals including but not limited to process and data flow, user interface, and reporting requirements.Together with managers and/or senior analysts, participate in cross-functional meetings to understand customer needs and identify problems and solutions.Appropriate solutions, develop specifications, analyze, and document business processes, validate testing processes, and train the user community.Gather, clean, and transform large data sets to be used in reports and visualization.Design, develop and implement innovative/effective/strategic fully automated business solutions.Works closely with IT and business to incorporate daily automated data refreshing.Develops and provides a standard set of user-friendly reporting tools to internal business customers.Provides maintenance on deployed tools and dashboards.Assist sales & marketing teams with CRM reports and data management, building and maintaining outreach lists for up to several dozen sales and inside sales colleagues.Other duties as assigned.  Education and/or Work Experience Requirements: EDUCATION: Bachelors/4 Yr. DegreeYEARS OF RELEVANT WORK EXPERIENCE: 1+ yearsSalesforce.com (or equivalent CRM) power-user/admin experienceExpert knowledge of Microsoft Office (especially Excel)Demonstrable excel & CRM familiarity with pivot tables and other similar visual reporting tools to display/reconcile large amounts of data.Strong ability to meet deadlines and manage and prioritize simultaneous requests.Creative and analytical thinker with strong problem-solving skillsMust demonstrate ability to communicate effectively verbally and in writing with all levels of the organization.Ability to critically evaluate and prioritize information gathered from multiple sources and reconcile conflicts.Ability to assess the impact of new requirements on Salesforce and other integrated systems.Ability to safely and successfully perform the essential job functions consistent with ADA and all other applicable federal, state, and local standards, including meeting qualitative and/or quantitative productivity standards.


        Show more

        


        Show less",Entry level
Building Products Inc.,Data Analyst,"BPI is looking for a Data Analyst to join our team in our Sioux Falls office. The Data Analyst is responsible for managing our master data set and developing respective reports/visualizations.The ideal person for this position has an exceptional eye for detail, and a solid understanding of popular data analysis tools. This individual will partner with our Procurement team to manage the back end data entry and analytics of our ERP system. Responsibilities:Manage data – Own the master data and all that it contains. Review and report all findings to appropriate parties. Explain the testing of data and the ability to import and process anything confidential according to the guidelines given. Create reports for the customer and internal users that can provide clarity trends as well as areas for improvement.Support data – Support the data warehouse in identifying and revising reporting requirements as well as initiatives for data integrity and normalization. Make recommendations for improvements and suggest ways to generate sales of our existing products by analyzing all trends. Compile business intelligence and trends to support actionable recommendations.Requirements:Associates degree in business, information technology, or data preferred or experience in lieu of degreeAbility to understand business needs and relay into easy to understand, non-technical languageHigh-level written and verbal communication skills


        Show more

        


        Show less",Entry level
Workforce Australia for Individuals,Junior Data Analyst,"RaptorTech is looking for a Junior Data Analyst to join our team. As a data analyst, you will play a crucial role in analysing complex data sets, developing insights, and making data-driven decisions. You will be responsible for gathering, interpreting, and analysing data from various sources to create reports, dashboards, and visualizations that can be understood by stakeholders.You will ideally have experience in Mining data sets - specifically Fleet Management systems and have conducted productivity and data integrity analysis to identify improvement opportunities.Key Responsibilities Collect and analyse large, complex data sets from multiple sources Use statistical methods to identify trends and patterns in data to help make business decisions Develop insightful reports and dashboards that clearly communicate data insights Communicate technical information and data interpretation to non-technical stakeholders Collaborate with internal and external stakeholders to understand business requirements, goals, and objectives Advise on data quality improvements and optimization of data modelsQualifications Bachelor’s or master’s degree in Statistics, Mathematics, Computer Science or a related field 2+ years of work experience in a data analyst role Experience in the mining industry will be viewed favourably. Strong analytical, problem-solving skills and ability to translate analysis into recommendations. Proficiency in data analysis, visualization, and reporting tools such as SQL, Excel, Tableau Experience in project management Experience with data modelling, data profiling, and data warehousing Excellent communication, interpersonal and organizational skills Ability to manage multiple tasks and projects simultaneously High attention to detail and accuracyBenefits Opportunities for career advancement and growth Ongoing training and developmentIf you are a creative problem solver with a passion for data analysis, we would like to hear from you. This is an excellent opportunity for a talented and driven professional to work in a challenging and rewarding environment.Please submit your CV and covering letter outlining your qualifications and experience.
      

        Show more

        


        Show less",Mid-Senior level
"Business Plan Solutions, LLC",Data Analyst,"Bachelor's degree in computer or information scienceStrong background in large-scale, shared data environments. Preferable candidate would have experience in Water/Wastewater space include Water Assets, GIS, Workorder and Asset ManagementExcellent technical abilities, strong communication skills, and strong project management and organizational skillsRelevant technical skills or knowledge may include data modeling, SQL programming (SQL Server or Oracle), and Microsoft OfficeEffective analytical abilities in order to examine existing processes/workflows/dataflows and make recommendations for improvements6 to 8 months possibility of extension


        Show more

        


        Show less",Entry level
Software Technology Inc.,Data Analyst,"Job Title:ID - DOPL - Data AnalystLocation: Boise, ID Fully ONSITE Position***DescriptionDOPL needs a Data Analyst to assist with the validation of data in the migration of legacy transaction and documentation data from eleven (11) existing systems into one. In addition, the new consolidated data will form a new historical data set for DOPL in the event not all data is migrated into the new license system.DOPL is implementing an enterprise Licensing Information System (LIS) and is required to migrate both application transaction data (OLTP) and business document content from 11 legacy systems. DOPL is seeking a qualified Data Analyst to work within a cross-functional team that includes IT Staff, a Data Architect, Project Coordinators, and Business Users. This individual will play a key role in the identification, transformation, loading and testing of legacy data during the LIS system implementation phase. The ideal candidate will have experience in data validation, data analysis, business systems analysis, requirement documentation, testing, and effectively working with business stakeholders.ResponsibilitiesValidation of all data being moved from original systems into new systemWorking with business stakeholders to observe processing and capture data requirements.Analyzing legacy databases and identifying application data for migration.Documenting key data entities and attributes in legacy database systems.Working with data migration team to test ETL software and loads.Working with system integrator to ensure data loads are complete and accurate.Thanks,N.TEJASWINI NAIDUTechnical recruiterDirect:404-777-9838 | Fax: 866-608-6686Email: tejaswini.n@stiorg.com | Web: www.stiorg.com100 Overlook Center, Suite 200Princeton, NJ 08540.
      

        Show more

        


        Show less",Entry level
Better Life Partners,Data Analyst,"At Better Life Partners, We provide what it takes to heal from addiction. Wherever. Whenever.We focus on bringing high quality, accessible and effective tech-enabled care to those with Addiction Disorders, especially those in communities for whom traditional care has been found lacking. We provide evidence-based, scalable, holistic healthcare while working alongside community-based organizations to ensure that our care is accessible, non-punitive and responsive to our communities. We build trusted relationships and healing spaces to nourish Belonging, Love, and Purpose.If you’re passionate about healthcare innovation, low-barrier care, and harm reduction, Better Life Partners is the team for you! Our Headquarters office is seeking a Data Analyst.The ideal candidate will have a deep knowledge of SQL and Python and will be self-motivated with a strong bias for action.Responsibilities include, but are not limited to:Expand and maintain optimal data pipeline architecture.Provide information to teammates that helps increase and optimize member experiences, revenue generation, and other business outcomes.(ad hoc queries, explanations of reports, technical guidance, etc.);Build Tableau dashboards for business usersImplement, integrate and document a variety of software platforms through the REST API frameworkMaintain and upgrade the division’s data warehouse (ETLs, design, dependencies, entity and referential integrity)Qualifications:Bachelor’s Degree in computer science, statistics, mathematics, or related field or equivalent experience. Willingness and eagerness to learn and be flexible.Experience using statistical computer languages (R, Python, SQL) to manipulate and draw insights from data.Extra Points:Knowledge of statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.).Knowledge of some statistical and machine learning techniques (for example, GLM/Regression, Random Forest, clustering, neural networks, k-Nearest Neighbors, Naive Bayes, SVM, etc.) and willingness to learn additional techniques.Familiarity with machine learning frameworks (like Keras or PyTorch) and libraries (like scikit-learn).Experience with TableauProven experience with Time Series Clustering.This is a full-time, exempt position. The starting salary range for this position is $70-90k annually.This position is fully remote (work from home).Work from home requirements:Must have internet service with minimum upload/download ability.Company will provide equipment (laptop, monitor, keyboard, mouse and headset) plus a remote work stipend. Must have a quiet space to speak to members with minimal background noise.Must understand the importance of protected health information and ensure any data/information is not visible to others.Better Life Partners facilitates the treatment of behavioral health conditions including addiction medicine. We offer a full slate of benefits including competitive compensation, medical, dental and vision coverages, four weeks of paid vacation, sick time, wellness days, thirteen paid holidays, a 401(k) plan with company match, parental leave program, learning & development stipend, employee referral bonus, company-issued technology, remote work stipend, paid volunteer time off, stock options for eligible employees, and more!At Better Life Partners, we believe our work directly correlates to the diverse perspectives of our employees. Better Life Partners celebrates inclusion and is a committed Equal Opportunity Employer to all qualified applicants, ensuring individuals will not be discriminated against on the basis of race, color, religion, sex, gender identity, sexual orientation, age, national origin, physical or mental disability, marital or parental status, military or veteran status, or any other protected classification. Persons of color, women, LGBTQ candidates, veterans and individuals with disabilities are encouraged to apply. Better Life Partners is a recovery-friendly workplace.COVID-19 Vaccine RequirementBetter Life Partners has instituted a COVID-19 vaccine mandate for all employees, including remote staff, to remain in full compliance with regulatory bodies. Individuals selected for employment must be able to show proof of vaccination status prior to start date.If you are unable to be vaccinated for medical reasons or religious beliefs, Better Life Partners will consider requests for reasonable accommodation consistent with its policy and if able to do so without undue hardship to the company pursuant to applicable law. Such accommodations must be approved prior to start date. Powered by JazzHRJlsmK7QPZV
      

        Show more

        


        Show less",Mid-Senior level
Intellectt Inc,Data Analyst,"Greetings, Kindly have a look at the below job description and try to share with me your updated resumes at larry@intellectt.comRole: Data Analyst II Location: Sylmar, CA Job DescriptionResponsible for pulling data to support trending of product complaints and medical device reports utilizing data that resides in the complaint handling database for all product lines. This will include detailed data reports (e.g. graphs, charts, tables) prepared for routine trending, senior management reviews, ad-hoc requests, and cross-functional requests as needed (e.g. Regulatory, Quality Engineering, R&D). Will establish and maintain complex reporting formulas and templates using reporting tools such as Excel and other databases (e.g. Business Objects).2 - 4 Years' of experience is required in related field.


        Show more

        


        Show less",Entry level
Sheetz,"Data Analyst II - Pittsburgh, PA","Location: Sheetz Corporate - PITTSBURGH, PAPrimary Purpose Of This PositionAssist in creating and driving business value and growth though the effective use of Sheetz’ most valuable resource: Data. Responsible for leading Sheetz’ data and information strategy through data analysis and visualization in order to facilitate and enhance organizational decision-making and data utilization across the company. Provides advanced data analytics support to the Senior Data Analyst while providing mentorship to the Associate Data Analyst around data analytics and information strategy.ESSENTIAL FUNCTIONS: (other duties may be assigned)Cultivate data-driven insights that help support exploitation of strategic and tactical business opportunities, and be a champion for a data-driven, decision-making culture.Support data strategy leadership in the development, assessment, refinement and implementation of corporate strategy through effective use of data analytics.Provide enterprise-wide data science and business intelligence services as well as recommendations to decentralized, embedded data scientists and analysts throughout the business.Assist Senior Data Analysts and management in providing training for departmental and distributed data analysts.Oversee and present robust ad-hoc reports, data models, and deep dive analysis to provide clear observations so that managers can make more informed decisions.Develop and mentor future data-driven, analytical leaders and strategists within the team.Assist with a wide array of analytical tasks and projects requested by other departments.Supports the Senior Data Analyst position with ad-hoc advanced analytics.Assist in the creation of policies and procedures for the access, analysis and visualization of data and associated business insights; partnering with IT and RISC.REQUIREMENTS: (Equivalent combinations of education, licenses, certifications and/or experience may be considered)EducationBachelor’s degree in Economics, Statistics, Mathematics, Actuarial /Data / Computer Science or related field requiredExperienceMinimum 3 years demonstrated experience in data modeling, optimization, and application to business strategies required.Minimum 3 years demonstrated experience in integrating complex, inter-departmental processes and information strategies, and/or designing strategic metrics and scorecards required.Thorough understanding of the latest data mining, machine learning and/or artificial intelligence techniques required.In-depth experience with or coursework in designing and implementing information solutions required.Licenses/CertificationsN/ATools & EquipmentN/AAbout SheetzSheetz, Inc. is a fast-growing, family-owned, food/convenience company that has been in business since 1952. Sheetz has over 600 locations in Pennsylvania, Ohio, Virginia, West Virginia, Maryland and North Carolina.Our mission at Sheetz has been to meet the needs of customers on the go. Of course, things have changed over those nearly 70 years. Life is faster and busier, and customers expect us to be there when they need us most. One thing that hasn't changed is our commitment to our customers, our employees and the communities in which we operate. Sheetz donates millions of dollars every year to the charities it holds dear.
      

        Show more

        


        Show less",Entry level
Hertz,Data Analyst,"Job DescriptionHertz and the Advanced Analytics and Tool Development team is seeking talented individuals with passion for real-world problem solving. The analyst will partner with various functions within the company (Revenue Management, Fleet, Operations) and develop advanced tools and resources to support overall location-level planning and operational decisions. The analyst will be working with large sets of structured and unstructured data to perform analysis, develop tools, and provide actionable insights.What You’ll Be Doing Develop tools for the field for car assignment to optimize upgrade/upsell/booking success.  Develop tools to provide visibility to many of the operational processes.  Conduct analyses to inform stakeholders and help make the most optimal decisions regarding various strategic initiatives.  Code and automate performance reports.  Configure shared PC resources to automate scripts and collect data. What We Expect A Bachelor’s degree; preferably in Data Science, Computer Science, Statistics, Engineering, or another quantitative field.  A demonstrated ability to query and extract findings from large data sets in relational databases such as SQL Server, Teradata, Oracle, etc.  A wide range of data-related technical skills regarding databases, scripts, and web APIs.  Experience with programming/scripting languages like R or Python  Experience with advanced data visualization platforms such as Tableau.  Quick on feet; willingness to discover alternative solutions to technical problems.  A desire to solve complex problems with creative and concise solutions.  Excellent written and oral presentation skills – ability to communicate findings with non-technical stakeholders in concise and simple terms.  An individual who thrives in a collaborative environment. Nice To Haves More than 1 year of work experience in a data driven industry including Rent-A-Car, travel, or service industry  A Master’s degree in a quantitative field  Experience with statistical modeling  Experience with web development languages such as Ruby, PHP, or JavaScript. r work every day represent a significant part of our culture – and our success and reputation as a company.
      

        Show more

        


        Show less",Entry level
ITECCO,Data Analyst,"Job DescriptionRole: Data AnalystSalary: $110,000 - $140,000 (plus benefits)Location: Austin, Texas (Hybrid Model)Sponsorship: Not availableI am currently on the lookout for a Data Analysis to join one of the largest U.S. banks based in Austin Texas. Within this position you will be working functionally across the business with Engineering, Finance, Customer success and product to collect, analyze and interpret data related to the bank's commercial lending and business operations.Working on a Hybrid model, if you have a strong curiosity of data and enjoy problem-solving a wide range of topics, who thrives on a fast-paced environment then this would be the perfect role for you!ResponsibilitiesCollect and analyze data related to commercial lending portfolios, including loan performance, risk assessments, and compliance with regulations.Develop and maintain reporting and analytics tools to provide insights into commercial lending and business operations.Work with stakeholders to identify key performance indicators and develop dashboards and reports to monitor them.Generate insights to uncover usage trends to inform product development, drive user adoption and savings (time and/or cost)About YouExperience with data visualization tools such as Tableau or PowerBI.Commercial knowledge working with SQL and programming languages such as Python or R.Strong analytical and problem-solving skills with attention to detail.Knowledge of commercial lending and banking operations is a plus.Our client is an equal opportunity employer committed to creating a diverse and inclusive workplace. They offer a competitive salary, comprehensive benefits package, and opportunities for career growth and development.If you are a data analyst who is passionate about using data to drive business decisions and interested in joining a dynamic team at one of the largest commercial banks in the US, please click to apply!For more information about ITECCO and the opportunities we have to offer follow us on Twitter @ITECCOrecITECCO Ltd is acting as an Employment Agency in relation to this vacancy.


        Show more

        


        Show less",Entry level
Genius Business Solutions (GBSI),Data Analyst,"Are you a passionate IT trailblazer - a growth focused, problem solver who takes full ownership of your work, wants to collaborate & co-create with fellow IT experts, innovate, learn new skills, create new solutions & drive your career to the pinnacle of your potential? If so, you will love working with our IT Team - we are constantly innovating to create breakthrough solutions for our client's growth through a vibrant, fun team culture. Read on below to learn more... Featured in CNBC, Digital Journal, Fox News & CIO Review GBSI has been successfully serving the world's top Fortune 500 organizations for the last 18+ years. GBSI IT teams and consultants have delivered more than 568 projects successfully within the automotive, manufacturing, retail & pharmaceutical domains across the world. Headquartered in Moline, IL GBSI's clients and consultants are spread across the US, Canada, Europe & India. Join us to be a part of an ever growing, elite IT team & start building your dream career today! To be a successful Data Analyst you will embody GBSI's core employee characteristics of being passionate about IT, taking full ownership of your work & having a growth mindset. Additionally, you will exhibit strategic vision, thoughtful engagement, strong analytical/process skills, a bias for action, and the ability to partner with senior operational leaders. Work you'll do/Responsibilities: * Develop data strategies * Analyze, interpret and visualize data to deliver insights and solutions * Building relationships with business areas to improve the flow of reporting/explanations and rationale * Working with technology teams, management and/or data scientists to set goals * Mining data from primary and secondary sources * Cleaning and dissecting data to get rid of irrelevant information * Analyzing and interpreting results using statistical tools and techniques * Pinpointing trends and patterns in data sets * Prior experience of working in healthcare domain What qualifications you need: Bachelor's / Master's in IT What will give you an edge: Impeccable written and verbal communication skills in English Passionate, Energetic, Enthusiastic.  Self-Driven, Motivated, Professional, Positive Minded Location Preference: Norfolk, VA Apply today to join us as part of an elite IT team & let GBSI help you build the career of your dreams! We are excited for your growth! Equal Employment Opportunity Statement GeniusBSI is an Equal Opportunity Employer. We believe that no one should be discriminated against because of their differences, such as age, disability, ethnicity, gender, gender identity and expression, religion, or sexual orientation. All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law. Company Description We are Genius Business Solutions - our clients describe us as a team of passionate IT experts who take full ownership in delivering innovative technology solutions. At GBSI, we exist to simplify technology so that businesses can innovate faster & accelerate growth. With over 18 years of successful IT experience, GBSI is headquartered in Moline, Illinois & has clients and consultants working across the United States, Canada, India & Europe. We help some of the world's top organizations in manufacturing, automotive, software & IT and pharmaceutical domains in implementing software solutions, ensuring IT quality assurance, develop high quality custom applications & AMS support services. GBSI is a certified SAP partner & featured in multiple top publications including CNBC, Fox News, Digital Journal & MarketWatch. ERP Consultants, Developers, Software Engineers and QA experts, we invite you to join our teams & create the best version of you. As IT experts, our teams are committed to developing & delivering highest quality services in: - Technology Consulting - Digital Strategy & IT Modernization - Implementing Global IT Solutions - Next Gen Developments & AMS Support ServicesWe are Genius Business Solutions - our clients describe us as a team of passionate IT experts who take full ownership in delivering innovative technology solutions. At GBSI, we exist to simplify technology so that businesses can innovate faster & accelerate growth. With over 18 years of successful IT experience, GBSI is headquartered in Moline, Illinois & has clients and consultants working across the United States, Canada, India & Europe. We help some of the world's top organizations in manufacturing, automotive, software & IT and pharmaceutical domains in implementing software solutions, ensuring IT quality assurance, develop high quality custom applications & AMS support services. GBSI is a certified SAP partner & featured in multiple top publications including CNBC, Fox News, Digital Journal & MarketWatch. ERP Consultants, Developers, Software Engineers and QA experts, we invite you to join our teams & create the best version of you. As IT experts, our teams are committed to developing & delivering highest quality services in: - Technology Consulting - Digital Strategy & IT Modernization - Implementing Global IT Solutions - Next Gen Developments & AMS Support Services
      

        Show more

        


        Show less",Entry level
Pierce Professional Resources,Data Analyst,"The position’s main responsibility is to manage a variety of data sources and conduct research initiatives as directed by leadership. This role will work with other researchers in the team on specific data queries, provide periodic updates on key statistics from multiple data sources and perform other activities as needed, including survey development and research paper writing. The Senior Research & Data Analyst will also play a major role in building, improving and updating key data sources used by researchers and serve as go-to claims data expert.RequirementsBachelor's degree in statistics, economics, data analytics, epidemiology, data science, data engineering, computer science, market research or other quantitative discipline.A minimum of 3 years of proven experience in/with building datasets using multiple input files and managing or analyzing claims data or similar large datasets.Excellent communication, analytical and interpersonal skills.The ability to shift between multiple projects, work with different team members, seek feedback and clarification, be detail oriented, and think of creative and innovative ways to improve processes and deliverables.Proficiency in SAS software and Microsoft Office Suite.


        Show more

        


        Show less",Associate
ClientSolv Inc.,Data Analyst,"Company DescriptionClientSolv Technologies is an IT solution firm with over a decade of experience serving Fortune 1000 companies, public sector and small to medium sized companies. ClientSolv Technologies is a woman-owned and operated company that is certified as a WMBE, 8a firm by the Federal government's Small Business Administration.Job DescriptionWe are seeking a Data Analyst for a 3-month contract-to-hire in Littleton, CO.  This role will be onsite/in the office during regular business hours, Monday-Friday (no remote options). Upon permanent hire, this role will offer a salary of $125,000 per year (with flexibility depending on experience) and benefits to include health/dental/vision insurance, ESPP, 401K with match, and paid time off. In this role, you will: Nurture and enhance relationships with subject matter experts, leveraging both quantitative and qualitative insights from data sources across the enterpriseCollect, model, analyze, report, and present large amounts of data with meticulous attention to detail. Garner key insights from data and communicate these findings to key stakeholders to help make data-driven decisions. Key technologies include Druid SQL, Python, R, and Google suite of tools. Employ creativity and critical thinking in problem-solving and achieving business goals, using statistical techniques, advanced approaches, and/or new technologies. Develop and deliver recommendations for continuous improvement to internal. Conduct long-term and short-term time series data analysis focusing on increasing accuracy.  Qualifications4+ years experience with SQL, Python, R, Tableau, and Excel in a business environment requiredExperience in understanding and summarizing complex business processes into key performance indicators. Experience creating and maintaining documentation of business processes. Experience manipulating large datasets in a business environment requiredExperience translating data to actionable insights requiredExcellent facilitation skills; Strong desire to communicate in all settingsAdditional InformationThis 3-month contract-to-hire role will be located in Littleton, CO. This role will be onsite/in the office during normal business hours, Monday-Friday (no remote options). Upon permanent hire, this role will offer a salary of $125,000 per year (with flexibility depending on experience) and benefits to include health/dental/vision insurance, ESPP, 401K with match, and paid time off.


        Show more

        


        Show less",Mid-Senior level
Citeline,Data Analyst -RWD,"Citeline, is part of the Norstella group of Pharma information solutions, is one of the world's leading providers of data and intelligence on clinical trials, drug treatments, medical devices and what's new in the regulatory and commercial landscape. Relying on us to deliver vital advantage when making critical R&D and commercial decisions, our customers come from over 3000 of the world’s leading pharmaceutical, contract research organizations (CROs), medical technology, biotechnology and healthcare service providers, including the top 10 global pharma and CROs.From drug and device discovery and development to regulatory approval, and from product launch to lifecycle management, we provide the intelligence and insight to help our customers seize opportunities, mitigate risk and make business-critical decisions, faster. As the pharma and healthcare sector faces unparalleled upheaval, customers rely on our independent advice, enabling them to cut through the clutter and make sense of changing drug development, regulatory and competitive landscapes.Job Summary:We are seeking a Data Analyst to join our Real-world data (RWD) team and support our data-driven initiatives. The ideal candidate will have a strong background in SQL, content knowledge of the Life Sciences industry and the drug development lifecycle, and experience querying healthcare databases (claims, lab, EMR, etc).Responsibilities:Design data pipelines and queries and analyze data to support our Life Sciences use cases, particularly claims and lab dataDevelop and optimize database queries and procedures for data processing, transformation, and analysisDevelop advanced algorithms on large-scale healthcare databasesCreate final deliverables in industry standard to share with external clientsWork with cross-functional teams to identify data needs and develop solutions to support business goalsMonitor and troubleshoot data quality issues, and provide timely and effective solutionsStay up-to-date with the latest industry trends and emerging technologies, and make recommendations for data engineering best practices and toolsRequirementsBachelor's degree in Data Science, Computer Science, Engineering, Public Health, Biostatistics, Epidemiology or related field2+ years of experience working with and querying large databasesStrong proficiency in SQLUnderstanding of life sciences industry and drug development lifecycle Experience working with healthcare databases (e.g., claims, EMR, labs, etc.)Basic understanding of concepts used in epidemiological study designAbility to work collaboratively in a team environment, as well as independently with minimal supervisionStrong problem-solving and analytical skills, with attention to detailNorstella is an equal opportunities employer and does not discriminate on the grounds of gender, sexual orientation, marital or civil partner status, pregnancy or maternity, gender reassignment, race, color, nationality, ethnic or national origin, religion or belief, disability or age. Our ethos is to respect and value people’s differences, to help everyone achieve more at work as well as in their personal lives so that they feel proud of the part they play in our success. We believe that all decisions about people at work should be based on the individual’s abilities, skills, performance and behavior and our business requirements. Norstella operates a zero tolerance policy to any form of discrimination, abuse or harassment.


        Show more

        


        Show less",Associate
,,,
Grant Cardone Enterprises,Data Analyst,"About the Company:Built by the number-one sales trainer in the world, Cardone Training Technologies has become one of the most trusted names in the sales industry. For over thirty years, Grant Cardone has helped companies expand sales, increase transaction profitability, and reduce turnover all by disrupting the status quo by implementing his proven, industry-leading processes, through management, and training technology. Founded and led by CEO, Grant Cardone, a New York Times bestselling author, international social media influencer, renowned speaker, trainer and coach to fortune 500 companies as well as a real estate mogul, Cardone Training Technologies takes a cutting-edge, disruptive approach to sales, marketing, social media and consulting to give businesses an opportunity to increase their revenue and expand their market share.Event Data Analyst Responsibilities:Manage, monitor, track and report on all eventsPerform event registration maintenance in our proprietary ticketing system including responding to attendee’s questions, making registration changes and providing updates to team members and clientsSet registration rules/parameters (early bird rates and dates, etc.) based on experience and past year’s registration data analysisProvide analysis and new ideas/testing using this information to upper managementCommunicate with clients and partners in a professional mannerCommunicate all necessary automations with the web team to streamline processesProvide reports to help increase sales and tacticsTransform data into a digestible and presentable story based on ticketed, redeemed and confirmed attendees and confidently / effectively communicate that information with the Executive TeamProactively drive responsibilities and self-manage to the highest quality standardsBe available for occasional work travel and weekend workExperience, Competencies and Education:Advanced Excel and Google Sheets skills including pivot tables, V-lookups, ability to build complex formulasExcellent written and verbal communication skillsStrong analytical and data interpretation skills and the ability to interact with all levels of the organizationExperience in Shopify and Hubspot - desired but not requiredExceptional attention to detail and excellent coordination and organization skills, with the ability to manage multiple inputs and to organize data effectivelyYou have demonstrated the ability to work in a global and fast paced environment and remain calm in times of pressure This is full-time Monday to Friday 9am to 6pm, with additional hours/times as needed Cardone Enterprises is an equal opportunity employer. All aspects of employment including the decision to hire, promote, discipline, or discharge, will be based on merit, competence, performance, and business needs. We do not discriminate on the basis of race, color, religion, marital status, age, national origin, ancestry, physical or mental disability, medical condition, pregnancy, genetic information, gender, sexual orientation, gender identity or expression, veteran status, or any other status protected under federal, state, or local law.


        Show more

        


        Show less",Entry level
Journera,Data Analyst,"Journera has developed the first software platform for travel-related companies to craft more seamless, more personalized journeys for their customers. We work with some of the biggest travel brands in the world, operate at massive scale (over 1 billion data events processed to date!) and are backed by elite investors including Andreessen Horowitz, B Capital, the Boston Consulting Group, PAR Capital, and Pritzker Group Venture Capital.As a Data Analyst you'll help analyze and visualize data, and help build tooling to help non-analysts do the same. You'll work closely with our data scientists to build optimized and insightful views of Journera data, and will work closely with our commercial team to understand how to extract value from our large and rich data set for our ever-growing customer base.Diversity is one of our core company values. We are committed to fostering an inclusive, equitable, and supportive working and learning environment for all our employees. We believe the diverse experiences of our employees enrich the way we identify and overcome challenges, as well as design and deliver clever solutions.We're Looking For Someone Who...Will use a visualization tool, build live dashboards to provide travel providers meaningful insights about their data and customers (we use Looker, but that's not a hard prerequisite). Will identify and analyze patterns of travel data, ad hoc, to find business value. Can create and execute SQL queries to aid in the troubleshooting process of potential data anomalies. This role will aid in the testing and validation of the Journera algorithms. Assist with regular agile process activities, including daily standups, sprint and release planning, sprint open, close and retrospective; lead those activities when necessary. Has strong analytical and problem solving skills and a high attention to detail. Can tell stories with data and visualization. Strong intellectual curiosity. Will work across teams to build shared procedures and understandings of data. Journera also values experiences that demonstrate a commitment to diversity, inclusion, and community involvement. Please feel free to include your involvement with clubs, meetups, ERGs, non-profits, your community, etc on your resume or cover letter and ask us what we do at Journera.We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
      

        Show more

        


        Show less",Entry level
