company,job-title,job-description,level
Pierce Professional Resources,Data Analyst,"The position’s main responsibility is to manage a variety of data sources and conduct research initiatives as directed by leadership. This role will work with other researchers in the team on specific data queries, provide periodic updates on key statistics from multiple data sources and perform other activities as needed, including survey development and research paper writing. The Senior Research & Data Analyst will also play a major role in building, improving and updating key data sources used by researchers and serve as go-to claims data expert.RequirementsBachelor's degree in statistics, economics, data analytics, epidemiology, data science, data engineering, computer science, market research or other quantitative discipline.A minimum of 3 years of proven experience in/with building datasets using multiple input files and managing or analyzing claims data or similar large datasets.Excellent communication, analytical and interpersonal skills.The ability to shift between multiple projects, work with different team members, seek feedback and clarification, be detail oriented, and think of creative and innovative ways to improve processes and deliverables.Proficiency in SAS software and Microsoft Office Suite.


        Show more

        


        Show less",Associate
ClientSolv Inc.,Data Analyst,"Company DescriptionClientSolv Technologies is an IT solution firm with over a decade of experience serving Fortune 1000 companies, public sector and small to medium sized companies. ClientSolv Technologies is a woman-owned and operated company that is certified as a WMBE, 8a firm by the Federal government's Small Business Administration.Job DescriptionWe are seeking a Data Analyst for a 3-month contract-to-hire in Littleton, CO.  This role will be onsite/in the office during regular business hours, Monday-Friday (no remote options). Upon permanent hire, this role will offer a salary of $125,000 per year (with flexibility depending on experience) and benefits to include health/dental/vision insurance, ESPP, 401K with match, and paid time off. In this role, you will: Nurture and enhance relationships with subject matter experts, leveraging both quantitative and qualitative insights from data sources across the enterpriseCollect, model, analyze, report, and present large amounts of data with meticulous attention to detail. Garner key insights from data and communicate these findings to key stakeholders to help make data-driven decisions. Key technologies include Druid SQL, Python, R, and Google suite of tools. Employ creativity and critical thinking in problem-solving and achieving business goals, using statistical techniques, advanced approaches, and/or new technologies. Develop and deliver recommendations for continuous improvement to internal. Conduct long-term and short-term time series data analysis focusing on increasing accuracy.  Qualifications4+ years experience with SQL, Python, R, Tableau, and Excel in a business environment requiredExperience in understanding and summarizing complex business processes into key performance indicators. Experience creating and maintaining documentation of business processes. Experience manipulating large datasets in a business environment requiredExperience translating data to actionable insights requiredExcellent facilitation skills; Strong desire to communicate in all settingsAdditional InformationThis 3-month contract-to-hire role will be located in Littleton, CO. This role will be onsite/in the office during normal business hours, Monday-Friday (no remote options). Upon permanent hire, this role will offer a salary of $125,000 per year (with flexibility depending on experience) and benefits to include health/dental/vision insurance, ESPP, 401K with match, and paid time off.


        Show more

        


        Show less",Mid-Senior level
Citeline,Data Analyst,"Citeline, is part of the Norstella group of Pharma information solutions, is one of the world's leading providers of data and intelligence on clinical trials, drug treatments, medical devices and what's new in the regulatory and commercial landscape. Relying on us to deliver vital advantage when making critical R&D and commercial decisions, our customers come from over 3000 of the world’s leading pharmaceutical, contract research organizations (CROs), medical technology, biotechnology and healthcare service providers, including the top 10 global pharma and CROs.From drug and device discovery and development to regulatory approval, and from product launch to lifecycle management, we provide the intelligence and insight to help our customers seize opportunities, mitigate risk and make business-critical decisions, faster. As the pharma and healthcare sector faces unparalleled upheaval, customers rely on our independent advice, enabling them to cut through the clutter and make sense of changing drug development, regulatory and competitive landscapes.Job Summary:We are seeking a Data Analyst to join our Real-world data (RWD) team and support our data-driven initiatives. The ideal candidate will have a strong background in SQL, content knowledge of the Life Sciences industry and the drug development lifecycle, and experience querying healthcare databases (claims, lab, EMR, etc).Responsibilities:Design data pipelines and queries and analyze data to support our Life Sciences use cases, particularly claims and lab dataDevelop and optimize database queries and procedures for data processing, transformation, and analysisDevelop advanced algorithms on large-scale healthcare databasesCreate final deliverables in industry standard to share with external clientsWork with cross-functional teams to identify data needs and develop solutions to support business goalsMonitor and troubleshoot data quality issues, and provide timely and effective solutionsStay up-to-date with the latest industry trends and emerging technologies, and make recommendations for data engineering best practices and toolsRequirementsBachelor's degree in Data Science, Computer Science, Engineering, Public Health, Biostatistics, Epidemiology or related field2+ years of experience working with and querying large databasesStrong proficiency in SQLUnderstanding of life sciences industry and drug development lifecycle Experience working with healthcare databases (e.g., claims, EMR, labs, etc.)Basic understanding of concepts used in epidemiological study designAbility to work collaboratively in a team environment, as well as independently with minimal supervisionStrong problem-solving and analytical skills, with attention to detailNorstella is an equal opportunities employer and does not discriminate on the grounds of gender, sexual orientation, marital or civil partner status, pregnancy or maternity, gender reassignment, race, color, nationality, ethnic or national origin, religion or belief, disability or age. Our ethos is to respect and value people’s differences, to help everyone achieve more at work as well as in their personal lives so that they feel proud of the part they play in our success. We believe that all decisions about people at work should be based on the individual’s abilities, skills, performance and behavior and our business requirements. Norstella operates a zero tolerance policy to any form of discrimination, abuse or harassment.


        Show more

        


        Show less",Associate
,Data Analyst,,
Grant Cardone Enterprises,Data Analyst,"About the Company:Built by the number-one sales trainer in the world, Cardone Training Technologies has become one of the most trusted names in the sales industry. For over thirty years, Grant Cardone has helped companies expand sales, increase transaction profitability, and reduce turnover all by disrupting the status quo by implementing his proven, industry-leading processes, through management, and training technology. Founded and led by CEO, Grant Cardone, a New York Times bestselling author, international social media influencer, renowned speaker, trainer and coach to fortune 500 companies as well as a real estate mogul, Cardone Training Technologies takes a cutting-edge, disruptive approach to sales, marketing, social media and consulting to give businesses an opportunity to increase their revenue and expand their market share.Event Data Analyst Responsibilities:Manage, monitor, track and report on all eventsPerform event registration maintenance in our proprietary ticketing system including responding to attendee’s questions, making registration changes and providing updates to team members and clientsSet registration rules/parameters (early bird rates and dates, etc.) based on experience and past year’s registration data analysisProvide analysis and new ideas/testing using this information to upper managementCommunicate with clients and partners in a professional mannerCommunicate all necessary automations with the web team to streamline processesProvide reports to help increase sales and tacticsTransform data into a digestible and presentable story based on ticketed, redeemed and confirmed attendees and confidently / effectively communicate that information with the Executive TeamProactively drive responsibilities and self-manage to the highest quality standardsBe available for occasional work travel and weekend workExperience, Competencies and Education:Advanced Excel and Google Sheets skills including pivot tables, V-lookups, ability to build complex formulasExcellent written and verbal communication skillsStrong analytical and data interpretation skills and the ability to interact with all levels of the organizationExperience in Shopify and Hubspot - desired but not requiredExceptional attention to detail and excellent coordination and organization skills, with the ability to manage multiple inputs and to organize data effectivelyYou have demonstrated the ability to work in a global and fast paced environment and remain calm in times of pressure This is full-time Monday to Friday 9am to 6pm, with additional hours/times as needed Cardone Enterprises is an equal opportunity employer. All aspects of employment including the decision to hire, promote, discipline, or discharge, will be based on merit, competence, performance, and business needs. We do not discriminate on the basis of race, color, religion, marital status, age, national origin, ancestry, physical or mental disability, medical condition, pregnancy, genetic information, gender, sexual orientation, gender identity or expression, veteran status, or any other status protected under federal, state, or local law.


        Show more

        


        Show less",Entry level
Journera,Data Analyst,"Journera has developed the first software platform for travel-related companies to craft more seamless, more personalized journeys for their customers. We work with some of the biggest travel brands in the world, operate at massive scale (over 1 billion data events processed to date!) and are backed by elite investors including Andreessen Horowitz, B Capital, the Boston Consulting Group, PAR Capital, and Pritzker Group Venture Capital.As a Data Analyst you'll help analyze and visualize data, and help build tooling to help non-analysts do the same. You'll work closely with our data scientists to build optimized and insightful views of Journera data, and will work closely with our commercial team to understand how to extract value from our large and rich data set for our ever-growing customer base.Diversity is one of our core company values. We are committed to fostering an inclusive, equitable, and supportive working and learning environment for all our employees. We believe the diverse experiences of our employees enrich the way we identify and overcome challenges, as well as design and deliver clever solutions.We're Looking For Someone Who...Will use a visualization tool, build live dashboards to provide travel providers meaningful insights about their data and customers (we use Looker, but that's not a hard prerequisite). Will identify and analyze patterns of travel data, ad hoc, to find business value. Can create and execute SQL queries to aid in the troubleshooting process of potential data anomalies. This role will aid in the testing and validation of the Journera algorithms. Assist with regular agile process activities, including daily standups, sprint and release planning, sprint open, close and retrospective; lead those activities when necessary. Has strong analytical and problem solving skills and a high attention to detail. Can tell stories with data and visualization. Strong intellectual curiosity. Will work across teams to build shared procedures and understandings of data. Journera also values experiences that demonstrate a commitment to diversity, inclusion, and community involvement. Please feel free to include your involvement with clubs, meetups, ERGs, non-profits, your community, etc on your resume or cover letter and ask us what we do at Journera.We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
      

        Show more

        


        Show less",Entry level
BICP,Data Analyst,"BICP, a leader in the delivery of innovative cloud ecosystems & advanced analytics data products for large enterprise customers, is looking to hire three (3) Business Data Analyst to join our Data Product Delivery team embedded at a Fortune 100 retailer in support of a multi-year enterprise data analytics remediation effort. We're sun setting legacy reports and building net new data analytics products for the business on the client’s data foundation. The data sets will be primarily Finance & Supply Chain related. The ideal candidate will have strong Excel and data mapping skills. Any SQL and data visualization skills are a plus. Prior experience delivering data products in an Agile environment is a nice to have.The initial scope will be 4-6 months with possible extensions. We are open to W2 hourly and/or contractors. Our team is embedded with the client’s business, and we are on-site in Beaverton Tue - Thu and remote Mon + Friday.What you will support:This position is to help expand the reporting capabilities and portfolio of the team by working closely with the end business users to identify their needs and determine how best to meet those needs.Drafting, editing, and maintaining documentationResponsible for applying advanced concepts, theories, principles, and practices in a professional and technical discipline that is analytical, creative, evaluative and advisory in nature.Conducts work requiring substantial independent facilitation, judgment, and devises new approaches to unique problems.Develops conclusions and makes recommendations on a wide variety of complex issues.Describe the Key Projects/Deliverables associated with this role: Responsible for creating Business Requirement Documents (BRDs) in partnership with the business to capture information and detailed reporting needs.Ask leading questions and secure stakeholder buy-in to ensure solutions provide maximum adoption and benefit cross-functionally.Facilitate a broad range of projects from kick off through deployment and transition management.Track projects against established timelines and budgetWork closely with stakeholders, and various teams to access information and transform the data into information the business can use more readily and effectively.Advocates for a project through developing ROI and business benefit/impact/criticality narrativesCollaborates with business to translate goals and objectives into projects and timelines with associated deliverables.Consults on issue resolution, triage, and troubleshooting.What you bring to the table:Extensive MS Excel expertiseExcellent written and verbal communicationAbility to prioritize and effectively communicate impacts based on cost-time-quality considerations with stakeholders, including senior leadership tier.High profile communication; able to speak to various levels of the business community in non-technical terms.Facilitates subject matter expert (SME) discussions across department level or single business unit.Knowledge in the areas of Supply Chain and FinanceAbout BICPBICP is a consulting firm focused on delivering innovative Analytics + Hyperscale platform solutions to our customers. With deep experience across a diverse ecosystem analytical products and cloud-based platforms we have the required product ambiguity and expertise to deliver best-in-breed solutions tailored to our client’s critical business data needs.BICP is an Equal Opportunity Employer and does not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.


        Show more

        


        Show less",Mid-Senior level
Capgemini,Data Analyst,"Job DescriptionTitle: Data AnalystJob Type: Onsite, Full-time, Hybrid ModelLocation: Irving, TXJob DescriptionFamiliar with Banking Products.Good communications to interact with business clients.Familiar with finance data models data acquisitions.Good in excel Working on collecting and understanding the requirements.Should be well versed on Data Investigation, Data Analysis.Ability to explain functional technical details.Should have good SQL writing capabilities Validate UAT results and identify issue.Should be Independent and resourceful dealing with risks issues and resolving them in a timely manner.About CapgeminiCapgemini is a global leader in partnering with companies to transform and manage their business by harnessing the power of technology. The Group is guided everyday by its purpose of unleashing human energy through technology for an inclusive and sustainable future. It is a responsible and diverse organization of over 360,000 team members in more than 50 countries. With its strong 55-year heritage and deep industry expertise, Capgemini is trusted by its clients to address the entire breadth of their business needs, from strategy and design to operations, fueled by the fast evolving and innovative world of cloud, data, AI, connectivity, software, digital engineering and platforms. The Group reported in 2022 global revenues of €22 billion.Get The Future You Want | www.capgemini.comDisclaimerCapgemini is an Equal Opportunity Employer encouraging diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, national origin, gender identity/expression, age, religion, disability, sexual orientation, genetics, veteran status, marital status or any other characteristic protected by law.This is a general description of the Duties, Responsibilities and Qualifications required for this position. Physical, mental, sensory or environmental demands may be referenced in an attempt to communicate the manner in which this position traditionally is performed. Whenever necessary to provide individuals with disabilities an equal employment opportunity, Capgemini will consider reasonable accommodations that might involve varying job requirements and/or changing the way this job is performed, provided that such accommodations do not pose an undue hardship.Click the following link for more information on your rights as an Applicant http://www.capgemini.com/resources/equal-employment-opportunity-is-the-lawApplicants for employment in the US must have valid work authorization that does not now and/or will not in the future require sponsorship of a visa for employment authorization in the US by Capgemini.


        Show more

        


        Show less",Mid-Senior level
Fusion Alliance,Data Analyst,"Minimum Position Qualifications: * 6 - 8 years' experience with IT initiatives * 4 - 5 years as a data analyst for data related projects; data warehouses, data marts, BI reporting, analytics; experience with migrations from on-prem to cloud a big plus * Thorough knowledge and understanding of systems, procedures, and technology/project life cycles. * Excellent communication and presentation skills to effectively communicate information to customers and to all levels within the organization * A working knowledge of IT Service Management practices. * Hands-on technical knowledge including SQL, or ETL platforms * Hands-on exposure to modern cloud solutions (Azure, Snowflake, ...) Company Description Established in 1994 in Indianapolis, Indiana, Fusion Alliance is highly regarded as an enterprise solution provider, delivering practical insights, engaging customer experiences, and human-driven technologies that transform the way our clients do business. That's why over 450 clients across more than 100 companies trust us. They know that the solutions we build alongside them are robust, scalable, usable, and secure - even in the most challenging, dynamic, and highly regulated environments. We have deep experience in delivering solutions to companies within life sciences and healthcare, banking and insurance, manufacturing, energy and utilities, and more. Copy and paste the link to learn a little more about our consultants' experience so far!Established in 1994 in Indianapolis, Indiana, Fusion Alliance is highly regarded as an enterprise solution provider, delivering practical insights, engaging customer experiences, and human-driven technologies that transform the way our clients do business. That’s why over 450 clients across more than 100 companies trust us. They know that the solutions we build alongside them are robust, scalable, usable, and secure – even in the most challenging, dynamic, and highly regulated environments. We have deep experience in delivering solutions to companies within life sciences and healthcare, banking and insurance, manufacturing, energy and utilities, and more. Copy and paste the link to learn a little more about our consultants’ experience so far! https://fusionalliance.com/careers/spotlight/
      

        Show more

        


        Show less",Entry level
"KGS Technology Group, Inc",Data Analyst,"Company DescriptionKGS TECHNOLOGY GROUP, head quartered in Alpharetta, Georgia; is a leading multinational IT Consulting company that has successfully served the business community for over five years in onshore and over Ten years in Offshore. KGS in to software service, Customized Software development, Business consulting, Manpower staffing and outsourcing in various verticals like Banking, Business Services, Financial, Insurance, Manufacturing, Pharmaceuticals, Retail, Transportation, and Utilities including small-midsize ISV (Independent Software Vendors).QualificationsOPT OR HAVING 1 TO 3 YEARS OF EXPERIENCEAdditional InformationAll your information will be kept confidential according to EEO guidelines.
      

        Show more

        


        Show less",Entry level
TaCito Direct ,Data Analyst,"We are a Direct Mail and Email Marketing company. We acquire database lists and put them in a format for printing and mailing or emailing. We use Altryx and Excel. Company Description TaCito Direct is the Nation's Expert in Direct Response Advertising. You will join a team with a 40+ year history of proven products and services in the automotive industry.TaCito Direct is the Nation's Expert in Direct Response Advertising. You will join a team with a 40+ year history of proven products and services in the automotive industry.
      

        Show more

        


        Show less",Entry level
IntegriChain,Data Analyst,"Company DescriptionIntegriChain is the data and application backbone for market access departments of Life Sciences manufacturers. We deliver the data, the applications, and the business process infrastructure for patient access and therapy commercialization. More than 250 manufacturers rely on our ICyte Platform to orchestrate their commercial and government payer contracting, patient services, and distribution channels. ICyte is the first and only platform that unites the financial, operational, and commercial data sets required to support therapy access in the era of specialty and precision medicine. With ICyte, Life Sciences innovators can digitalize their market access operations, freeing up resources to focus on more data-driven decision support. With ICyte, Life Sciences innovators are digitalizing labor-intensive processes – freeing up their best talent to identify and resolve coverage and availability hurdles and to manage pricing and forecasting complexity.We are headquartered in Philadelphia, PA (USA), with offices in: Ambler, PA (USA); Pune, India; and Medellín, Colombia. For more information, visit www.integrichain.com, or follow us on Twitter @IntegriChain and LinkedIn.Job DescriptionLet’s break down the basics:Location: RemoteManager: Sr Manager, Data Analysis and DeliveryYour mission at IntegriChain:IntegriChain is seeking a data-savvy, detail-oriented professional to support the execution and ongoing quality of the company’s Inventory Analytic product offering, which utilizes manufacturer channel data to develop a comprehensive and detailed picture of product sales and key customer dynamics.Reporting to the Sr Manager, Data Analysis and Delivery, this individual will be responsible for data analysis, QA, and product support for our customers in adherence with our service-level agreements (SLAs), and will support multiple customer data deliverables simultaneously. This role regularly collaborates across several groups (Product Management, Engineering, Data Science and Customer Engagement), working with various resources to escalate and resolve issues when they arise.The position is ideal for a candidate looking to leverage their existing analytical skills and gain additional experience, using sound judgment and attention to detail to improve customer data deliverables.What this role entails: Responsible for onboarding and maintaining recurring Inventory Analytics deliverablesResponsible for maintaining a deep familiarity with customer data sets, and understanding distribution networks, and channel data-related issues that could potentially impact Inventory AnalyticsResponsible for owning and providing oversight for ongoing quality assurance and quality control processes related to Inventory Analytics, including the identification, implementation, and documentation of new processes and toolsProvide front-line support to customers to fully support the Inventory Analytic product offeringResponsible for timely execution of daily activities related to the Inventory Analytics production processAssist with data investigations and working with internal stakeholders. Support Development and Data Science Inventory Analytics methodology enhancements through the design, development, and test statesCross-train with Product Management Team to assist in identifying product improvements and enhancementsPartner with Enriched Data Analytics to develop understanding of reporting interaction between the two departments, analyze reports to solve internal questionsCollaborate cross-functionally with Customer Engagement to present and share findings with customers onsite and virtuallyAssist with other ad-hoc project work and custom extractsPropose process improvements that eliminate toil within the departmentWhat success looks like in this role:Assist in ownership of weekly production of Inventory Analytic deliverablesUnderstand all Inventory Analytics code and processes (primarily Python, Spotfire, and SQL) and MethodologySupport explanations of Inventory Analystics methodology in internal conversations and with customers; prepare materials (files and data visualizations) for customer presentationsUnderstand Enriched Data and support the Enriched Data team efforts for Inventory Analytics clientsWhat you’ll need to thrive in this role:Strong ability to identify, investigate, and resolve data anomaliesProven ability to work independently and take initiativeExcellent verbal and written communication skillsStrong analytical, problem solving, organizational, and administrative skillsAbility to work independently, as well as a team member, in a dynamic, fast-paced, and deadline-oriented environmentWillingness to work with all levels of the organizationExcellent problem solving and troubleshooting skills to perform root cause analysis QualificationsWhat you’ll bring to the table: 1+ years of work experience in a quantitative and analytical discipline1+ years of work experience in a customer facing roleWork experience in the pharmaceutical industry; Channel data experience a plusBachelor’s degree required; Master’s degree a plus. Background in Analytics, Mathematics/statistics, and/or Finance preferred. Python and SQL experience, requiredAdditional InformationWhat does IntegriChain have to offer?Mission driven: Work with the purpose of helping to improve patients' lives! Excellent and affordable medical benefits + non-medical perks including Flexible Paid Time Off, 401(k) Plan with a Company Match to prepare for your future, Parental Leave, Student Loan Reimbursement and much more!Robust Learning & Development opportunities including over 700+ development courses free to all employees. IntegriChain is committed to equal treatment and opportunity in all aspects of recruitment, selection, and employment without regard to race, color, religion, national origin, ethnicity, age, sex, marital status, physical or mental disability, gender identity, sexual orientation, veteran or military status, or any other category protected under the law. IntegriChain is an equal opportunity employer; committed to creating a community of inclusion, and an environment free from discrimination, harassment, and retaliation.Our policy on visa sponsorship for US based positions: Applicants for employment in the US must have valid work authorization that does not now and/or will not in the future require sponsorship of a visa for employment authorization in the US by IntegriChain.
      

        Show more

        


        Show less",Entry level
ALIS Software LLC,Data Analyst,"The data analyst/report technical writer performs highly advanced work related to special education and special populations data collection and reporting activities and projects.Essential FunctionsDevelops and writes data documentation, analytical requirements, business rules, workflows, and data calendar/timelines for existing and new data projects using simple, clear, unambiguous, and concise languageOversees the planning, design, scope, structure, creation, analysis, and maintenance of SAS programs, datasets, data reporting systems, and reportsDevelops and manages extensive quality assurance and quality control checks of SAS programs and workflows to improve existing programs and processes including comprehensive documentationPlans, studies, researches, and evaluates current information and data systems and recommends changes as neededMinimum RequirementsII. CANDIDATE SKILLS AND QUALIFICATIONSCandidates that do not meet or exceed the minimum stated requirements (skills/experience) will be displayed to customers but may not be chosen for this opportunity. Years Required/Preferred Experience 4 Required Experience with SAS programming or similar statistical programming language 3 Required Education: Graduation from an accredited four-year college or university 3 Required Experience working with administrative data 3 Required Experience developing technical documentation 3 Required Experience with MS Office suite, especially Word and Excel 2 Preferred Experience working with education data
      

        Show more

        


        Show less",Mid-Senior level
"Conditioned Air Company, LLC",Data Analyst,"ARE YOU HAPPY? ARE YOU VALUED? ARE YOU IN CHARGE OF YOUR FUTURE?Our Mission is to provide products and services, in an honorable way, that exceed the expectations of each one of our clients. We are not like other HVAC companies, Conditioned Air, “The Comfort People since 1962” Success Depends on Employees Like You, who pride themselves in teamwork, professionalism, knowledge, ability, loyalty, and exceeding customer expectations.We Want Our Employees to Thrive and Grow, in a place where a job is more than a job, It Is a Career! Learn while on the job, always preparing to achieve the next step of personal and professional success. We continually invest in you! Named 2019's “Top 500 Companies on the Gulf Coast” by Business Observer and recognized in Gulfshore Magazine’s “Best in Business” several years in a row. Now is the time to Join Our Growing Team! We are now seeking a Data Analyst to work in either our Fort Myers or Naples location.The position works on multiple projects as a subject matter expert in a fast-paced environment for the support of executive management and other internal clients.PLEASE BE AWARE THAT THIS IS AN ON-SITE POSITION IN SWFL, THERE IS NO OPTION FOR REMOTE WORK. IF YOU LIVE IN SWFL OR ARE PLANNING TO RELOCATE, PLEASE APPLY AND YOU WILL BE CONTACTED.Essential Duties and Responsibilities:Creates, analyzes, and utilizes financial data to create reporting related to revenue, sales, and operating metrics/KPINormalizes financial and operational data to maintain appropriate and accurate financial databasesEnhances and refines databases to improve reporting and analysis capabilitiesTracks, reconciles and analyzes variancesCompletes weekly, monthly, quarterly, annual, and ad-hoc management reports and analysisIs the go-to expert regarding system data and report buildingCreate proactive analyses comparing company results to industry data to evaluate program performance.Participates in project teams, analyzing various new programs, projects, or venturesPrepares reports, presentations, and other documents and presents these materials in meetingsIdentify problematic areas and research to determine the best course of action to correct the dataIdentify and research anomalies and outliers in dataPerforms other related duties as assigned or requestedEducation and Experience:BachelorsRequired- 3+ years of experience working in a Data Analyst or Business Analyst RoleAttention to detailCoding skills (SQL)BI tools (Tableau or PowerBI)MS Office (Excel)Critical thinkingAbility to work with technical and non-technical stakeholdersDesire to learn / Intellectual curiosityWANT COMPETITIVE PAY AND GREAT BENEFITS? Look no more, we offer 8 Paid Holidays, Company Paid Basic Life and Long-Term Disability, PTO, Medical, Dental, Vision, supplemental insurance benefits for Accident, Critical Illness, 401(K) Retirement plan, a bonus plan, and above all, a great atmosphere with on-going training and teamwork. For additional information or assistance please visit www.conditionedair.com.Conditioned Air provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.In compliance with the Drug-Free Workplace Act of 1988, Conditioned Air has a longstanding commitment to providing a safe, quality-oriented, and productive work environment. Alcohol and drug abuse pose a threat to the health and safety of Conditioned Air employees and the security of the company’s equipment and facilities. For these reasons, Conditioned Air is committed to the elimination of drug and alcohol use and abuse in the workplace


        Show more

        


        Show less",Mid-Senior level
"Aptino, Inc.",Data Analyst,"Position: Data AnalystLocation: West Chester, PADuration: 12 monthsThe ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users. As part of the Cyber Recovery program it is vital to measure and document multiple recovery scenarios. This position will assist in gathering, evaluating and transforming recovery time information into a formula which can be re-used across multiple scenarios.  ResponsibilitiesUnderstand the day-to-day issues that our business faces, which can be better understood with dataCompile and analyze data related to business' issuesDevelop clear visualizations to convey complicated data in a straightforward fashionQualificationsBachelor's or Master's degree in Statistics or Applied Mathematics or equivalent experience1 - 2 years' Data Analysis experienceProficient in SQL


        Show more

        


        Show less",Mid-Senior level
Building Products Inc.,Data Analyst,"BPI is looking for a Data Analyst to join our team in our Sioux Falls office. The Data Analyst is responsible for managing our master data set and developing respective reports/visualizations.The ideal person for this position has an exceptional eye for detail, and a solid understanding of popular data analysis tools. This individual will partner with our Procurement team to manage the back end data entry and analytics of our ERP system. Responsibilities:Manage data – Own the master data and all that it contains. Review and report all findings to appropriate parties. Explain the testing of data and the ability to import and process anything confidential according to the guidelines given. Create reports for the customer and internal users that can provide clarity trends as well as areas for improvement.Support data – Support the data warehouse in identifying and revising reporting requirements as well as initiatives for data integrity and normalization. Make recommendations for improvements and suggest ways to generate sales of our existing products by analyzing all trends. Compile business intelligence and trends to support actionable recommendations.Requirements:Associates degree in business, information technology, or data preferred or experience in lieu of degreeAbility to understand business needs and relay into easy to understand, non-technical languageHigh-level written and verbal communication skills


        Show more

        


        Show less",Entry level
Workforce Australia for Individuals,Data Analyst,"RaptorTech is looking for a Junior Data Analyst to join our team. As a data analyst, you will play a crucial role in analysing complex data sets, developing insights, and making data-driven decisions. You will be responsible for gathering, interpreting, and analysing data from various sources to create reports, dashboards, and visualizations that can be understood by stakeholders.You will ideally have experience in Mining data sets - specifically Fleet Management systems and have conducted productivity and data integrity analysis to identify improvement opportunities.Key Responsibilities Collect and analyse large, complex data sets from multiple sources Use statistical methods to identify trends and patterns in data to help make business decisions Develop insightful reports and dashboards that clearly communicate data insights Communicate technical information and data interpretation to non-technical stakeholders Collaborate with internal and external stakeholders to understand business requirements, goals, and objectives Advise on data quality improvements and optimization of data modelsQualifications Bachelor’s or master’s degree in Statistics, Mathematics, Computer Science or a related field 2+ years of work experience in a data analyst role Experience in the mining industry will be viewed favourably. Strong analytical, problem-solving skills and ability to translate analysis into recommendations. Proficiency in data analysis, visualization, and reporting tools such as SQL, Excel, Tableau Experience in project management Experience with data modelling, data profiling, and data warehousing Excellent communication, interpersonal and organizational skills Ability to manage multiple tasks and projects simultaneously High attention to detail and accuracyBenefits Opportunities for career advancement and growth Ongoing training and developmentIf you are a creative problem solver with a passion for data analysis, we would like to hear from you. This is an excellent opportunity for a talented and driven professional to work in a challenging and rewarding environment.Please submit your CV and covering letter outlining your qualifications and experience.
      

        Show more

        


        Show less",Mid-Senior level
,Data Analyst,,
Alliance Consumer Group,Data Analyst,"Summary / Position Purpose: The primary responsibility of this role is to create consolidated reports, dashboards, and data analysis for the internal customers of ACG. This role will be responsible for the day-to-day support, maintenance, and improvement of our CRM and supporting platforms, as well as excel-heavy data-related projects. Their work will involve collecting and cleaning data from multiple sources, running ad hoc reports, building automated dashboards, investigating, and fixing any potential errors/bugs, and working with the Database Administrator to ensure that the information in our database is error-free for accurate reporting. Essential Duties, Functions and/or Responsibilities: Create, validate, and send daily weekly, and monthly management reports.Assistance with requests for non-standard reports and analysisSupport management reporting by maintaining hierarchical information.Perform business-to-system analysis and troubleshooting analysis of complex management reports and business problems.In the report, development lifecycle support impacts analysis and project requirements definitionTransform client needs into functional requirements.With guidance, collect, analyze, and document business requirements for project proposals including but not limited to process and data flow, user interface, and reporting requirements.Together with managers and/or senior analysts, participate in cross-functional meetings to understand customer needs and identify problems and solutions.Appropriate solutions, develop specifications, analyze, and document business processes, validate testing processes, and train the user community.Gather, clean, and transform large data sets to be used in reports and visualization.Design, develop and implement innovative/effective/strategic fully automated business solutions.Works closely with IT and business to incorporate daily automated data refreshing.Develops and provides a standard set of user-friendly reporting tools to internal business customers.Provides maintenance on deployed tools and dashboards.Assist sales & marketing teams with CRM reports and data management, building and maintaining outreach lists for up to several dozen sales and inside sales colleagues.Other duties as assigned.  Education and/or Work Experience Requirements: EDUCATION: Bachelors/4 Yr. DegreeYEARS OF RELEVANT WORK EXPERIENCE: 1+ yearsSalesforce.com (or equivalent CRM) power-user/admin experienceExpert knowledge of Microsoft Office (especially Excel)Demonstrable excel & CRM familiarity with pivot tables and other similar visual reporting tools to display/reconcile large amounts of data.Strong ability to meet deadlines and manage and prioritize simultaneous requests.Creative and analytical thinker with strong problem-solving skillsMust demonstrate ability to communicate effectively verbally and in writing with all levels of the organization.Ability to critically evaluate and prioritize information gathered from multiple sources and reconcile conflicts.Ability to assess the impact of new requirements on Salesforce and other integrated systems.Ability to safely and successfully perform the essential job functions consistent with ADA and all other applicable federal, state, and local standards, including meeting qualitative and/or quantitative productivity standards.


        Show more

        


        Show less",Entry level
